state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Se_qm1_mult2_ning2022,Se,34,-1,35,2,ning2022_monoanion_reference,bound_experimental,3.995435209434925,4.747356986316169,6.2233867693224205,2.114293260472417,2.5121931291796615,3.29327445296067
Se_q0_mult3_nist,Se,34,0,34,3,nist_reference,reference,3.666259012736779,4.26830822399576,5.56810803240821,1.9401007188080348,2.2586914412484136,2.9465158785963674
Se_qp1_mult4_nist,Se,34,1,33,4,nist_reference,reference,3.3790864892496435,3.8683213625758763,4.868088923085608,1.7881355637811363,2.0470275095243946,2.576081718746231
Se_qp2_mult3_nist,Se,34,2,32,3,nist_reference,reference,3.1448071942151756,3.582665891423916,4.4585303073211096,1.6641602998624756,1.895865144021018,2.35935263275468
Se_qp3_mult2_nist,Se,34,3,31,2,nist_reference,reference,2.9009221359201782,3.2913563537399666,4.080843306224544,1.5351018849330134,1.7417107753599832,2.1594892789200815
Br_qm1_mult1_ning2022,Br,35,-1,36,1,ning2022_monoanion_reference,bound_experimental,3.882842244981896,4.558475461834999,5.9166880753783175,2.0547116295758627,2.4122413308636097,3.130976493511737
Br_q0_mult2_nist,Br,35,0,35,2,nist_reference,reference,3.593594732432864,4.148852867363833,5.345076236031552,1.9016484376245355,2.195478388798507,2.828492534647082
Br_qp1_mult3_nist,Br,35,1,34,3,nist_reference,reference,3.3468543406941698,3.8150652358857826,4.784316134272899,1.7710790453071397,2.018845580939034,2.5317510680127553
Br_qp2_mult4_nist,Br,35,2,33,4,nist_reference,reference,3.116061472686048,3.523822263963423,4.33611038260382,1.6489487191182974,1.8647264373620591,2.2945707984338295
Br_qp3_mult3_nist,Br,35,3,32,3,nist_reference,reference,2.922208430783254,3.29436198722101,4.043539478098875,1.5463661070791146,1.7433012881024785,2.1397489431965346
Kr_q0_mult1_nist,Kr,36,0,36,1,nist_reference,reference,3.5031360771374342,4.014300678322234,5.1169251632920485,1.853779778713264,2.1242764366805806,2.707760186310264
Kr_qp1_mult2_nist,Kr,36,1,35,2,nist_reference,reference,3.286040923482833,3.724369829075527,4.6422297208605015,1.738897970801764,1.97085163852147,2.4565621760559724
Kr_qp2_mult3_nist,Kr,36,2,34,3,nist_reference,reference,3.0904001458678976,3.480249202930155,4.263152376593501,1.6353693297645984,1.8416685664539683,2.2559630843002445
Kr_qp3_mult4_nist,Kr,36,3,33,4,nist_reference,reference,2.8992855593933524,3.249172083427132,3.94851858005344,1.5342358459311183,1.7193878208518591,2.089466049391353
Rb_qm1_mult1_ning2022,Rb,37,-1,38,1,ning2022_monoanion_reference,bound_experimental,3.486203526059222,5.106578638621264,9.761973628007054,1.8448194585602231,2.702285041242439,5.165813977377413
Rb_q0_mult2_nist,Rb,37,0,37,2,nist_reference,reference,3.4389103901985845,4.514697190823008,7.677204524087019,1.8197930088306342,2.3890748675113285,4.062601677588262
Rb_qp1_mult1_nist,Rb,37,1,36,1,nist_reference,reference,3.2102036190464625,3.625409309054889,4.494556408004992,1.6987665975577235,1.9184839865474383,2.3784168242342876
Sr_qm1_mult2_ning2022,Sr,38,-1,39,2,ning2022_monoanion_reference,bound_experimental,4.051133094158686,5.92215637509702,9.53503730001471,2.143767311763734,3.1338701931052615,5.045724444277856
Sr_q0_mult1_nist,Sr,38,0,38,1,nist_reference,reference,3.9756558450726907,5.2767783163584925,7.561709653251286,2.103826471605776,2.792350832004015,4.001484423965807
Sr_qp1_mult2_nist,Sr,38,1,37,2,nist_reference,reference,3.4613327169228723,4.473457064558654,6.390434885725432,1.8316583931485486,2.36725153251747,3.381672509285415
Sr_qp2_mult1_nist,Sr,38,2,36,1,nist_reference,reference,2.9762914260242708,3.324126211334988,4.059669582423861,1.574985595658036,1.759051837203805,2.1482846268148053
