state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Yb_qm1_mult2_formal,Yb,70,-1,71,2,formal_anion_reference,formal_monoanion,4.243881986261628,5.902943452966664,8.293217465627164,2.2457656328914117,3.123703152559023,4.3885816878726285
Lu_qm1_mult1_ning2022,Lu,71,-1,72,1,ning2022_monoanion_reference,bound_experimental,4.388424393915456,5.816208035298044,8.907180727757328,2.3222541810308694,3.077804746150636,4.713477054523577
Hf_qm1_mult4_ning2022,Hf,72,-1,73,4,ning2022_monoanion_reference,bound_experimental,4.429066417692929,5.672565846945864,8.54811316831447,2.3437610138188854,3.0017925735504263,4.523466684891858
Ta_qm1_mult5_ning2022,Ta,73,-1,74,5,ning2022_monoanion_reference,bound_experimental,4.366152612570077,5.428593287312823,7.519818554792891,2.3104684618966798,2.8726878549069474,3.9793166093219297
W_qm1_mult6_ning2022,W,74,-1,75,6,ning2022_monoanion_reference,bound_experimental,4.27903683776552,5.288301389107086,7.334047670690828,2.2643687791599505,2.798448579502148,3.881010891005816
Re_qm1_mult5_ning2022,Re,75,-1,76,5,ning2022_monoanion_reference,bound_experimental,4.239596668547333,5.230494673126983,7.267014413344807,2.2434979404155277,2.7678585827683353,3.8455384188457056
Os_qm1_mult4_ning2022,Os,76,-1,77,4,ning2022_monoanion_reference,bound_experimental,4.184972907172128,5.115992983343662,7.065174492412675,2.2145922907219657,2.707266897925117,3.738729332437958
Ir_qm1_mult3_ning2022,Ir,77,-1,78,3,ning2022_monoanion_reference,bound_experimental,4.1190607565501995,5.003187506998833,6.8847024668888155,2.1797130826912356,2.647572810578376,3.643227649325227
Pt_qm1_mult2_ning2022,Pt,78,-1,79,2,ning2022_monoanion_reference,bound_experimental,4.0500948582403336,4.905070253169522,6.762500735228126,2.1432179009762007,2.5956513958555196,3.578561277797506
Au_qm1_mult1_ning2022,Au,79,-1,80,1,ning2022_monoanion_reference,bound_experimental,3.981039088235225,4.817947866170637,6.676547653403335,2.1066751612081385,2.5495482140962378,3.533076865688946
