state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,overall_pass,scf_converged,electron_count_error_qa,electron_count_tolerance,electron_count_pass,max_rel_angular_sigma,max_rel_angular_sigma_tolerance,angular_sigma_pass,tail_reaches_min_cutoff,radii_monotonic,linear_dependency_warning_count,linear_dependency_vectors_removed
Os_qm1_mult4_ning2022,Os,76,-1,77,4,ning2022_monoanion_reference,bound_experimental,True,True,2.0747847884194925e-12,1.5399999999999998e-05,True,2.8112143896888174e-15,1e-08,True,True,True,0,0
Os_q0_mult5_nist,Os,76,0,76,5,nist_reference,reference,True,True,2.0463630789890885e-12,1.52e-05,True,1.4748849963031865e-15,1e-08,True,True,True,0,0
Ir_qm1_mult3_ning2022,Ir,77,-1,78,3,ning2022_monoanion_reference,bound_experimental,True,True,2.1032064978498966e-12,1.56e-05,True,2.7852385362926817e-15,1e-08,True,True,True,0,0
Ir_q0_mult4_nist,Ir,77,0,77,4,nist_reference,reference,True,True,2.0747847884194925e-12,1.5399999999999998e-05,True,1.4306416441703148e-15,1e-08,True,True,True,0,0
Pt_qm1_mult2_ning2022,Pt,78,-1,79,2,ning2022_monoanion_reference,bound_experimental,True,True,2.1316282072803006e-12,1.5799999999999998e-05,True,2.7621531959893747e-15,1e-08,True,True,True,0,0
Pt_q0_mult3_nist,Pt,78,0,78,3,nist_reference,reference,True,True,2.1032064978498966e-12,1.56e-05,True,1.4853508667106532e-15,1e-08,True,True,True,0,0
Au_qm1_mult1_ning2022,Au,79,-1,80,1,ning2022_monoanion_reference,bound_experimental,True,True,2.1600499167107046e-12,1.6e-05,True,2.459608263960067e-15,1e-08,True,True,True,0,0
Au_q0_mult2_nist,Au,79,0,79,2,nist_reference,reference,True,True,2.1174173525650986e-12,1.5799999999999998e-05,True,1.4589299063912393e-15,1e-08,True,True,True,0,0
Hg_qm1_mult2_formal,Hg,80,-1,81,2,formal_anion_reference,formal_monoanion,True,True,2.1600499167107046e-12,1.62e-05,True,2.1450628062904807e-15,1e-08,True,True,True,0,0
Hg_q0_mult1_nist,Hg,80,0,80,1,nist_reference,reference,True,True,2.1600499167107046e-12,1.6e-05,True,1.995120941206187e-15,1e-08,True,True,True,0,0
Tl_qm2_mult4_formal,Tl,81,-2,83,4,formal_anion_reference,formal_multianion,True,True,2.2453150450019166e-12,1.66e-05,True,2.4911270917434233e-15,1e-08,True,True,True,0,0
Tl_qm1_mult3_ning2022,Tl,81,-1,82,3,ning2022_monoanion_reference,bound_experimental,True,True,2.2168933355715126e-12,1.64e-05,True,2.4584571896539135e-15,1e-08,True,True,True,0,0
Tl_q0_mult2_nist,Tl,81,0,81,2,nist_reference,reference,True,True,2.1884716261411086e-12,1.62e-05,True,2.4172959499867396e-15,1e-08,True,True,True,0,0
Pb_qm2_mult3_formal,Pb,82,-2,84,3,formal_anion_reference,formal_multianion,True,True,2.2595258997171186e-12,1.68e-05,True,1.816131979468087e-15,1e-08,True,True,True,0,0
