state_id,symbol,z,charge,electron_count,multiplicity,state_category,state_role,r_iso_0.003_e_bohr3_bohr,r_iso_0.001_e_bohr3_bohr,r_iso_0.0001_e_bohr3_bohr,r_iso_0.003_e_bohr3_angstrom,r_iso_0.001_e_bohr3_angstrom,r_iso_0.0001_e_bohr3_angstrom
Ga_qm2_mult4_formal,Ga,31,-2,33,4,formal_anion_reference,formal_multianion,3.8059038624534502,4.829496309884206,11.966289438631913,2.0139975908980716,2.5556593873308544,6.332287669993261
Ga_qm1_mult3_ning2022,Ga,31,-1,32,3,ning2022_monoanion_reference,bound_experimental,3.867850629284548,4.92399808753281,8.104859392564249,2.04677840819421,2.6056675744523186,4.288906888118132
Ge_qm2_mult3_formal,Ge,32,-2,34,3,formal_anion_reference,formal_multianion,4.008399668733375,4.948027138140565,11.647528858206693,2.1211537568848366,2.6183832004335774,6.1636068350980215
Ge_qm1_mult4_ning2022,Ge,32,-1,33,4,ning2022_monoanion_reference,bound_experimental,4.035664144584958,4.978025960492837,7.309821259269284,2.1355814961727093,2.634257893576327,3.8681908261795743
As_qm3_mult1_formal,As,33,-3,36,1,formal_anion_reference,formal_multianion,4.092235625052604,5.148493087697365,11.752212777302484,2.1655178344232318,2.724465212501066,6.219003179431527
As_qm2_mult2_formal,As,33,-2,35,2,formal_anion_reference,formal_multianion,3.9531254086800627,4.826367149033453,11.080608879508064,2.0919038781150974,2.5540035067193863,5.863605701965093
As_qm1_mult3_ning2022,As,33,-1,34,3,ning2022_monoanion_reference,bound_experimental,3.980557035819983,4.838390633644471,7.251553448655749,2.1064200700555316,2.56036606077118,3.83735682867368
Se_qm2_mult1_formal,Se,34,-2,36,1,formal_anion_reference,formal_multianion,4.112832717649722,5.125436922414257,9.07665577154984,2.1764173464364855,2.7122644152624322,4.803159385515361
Se_qm1_mult2_ning2022,Se,34,-1,35,2,ning2022_monoanion_reference,bound_experimental,3.950028840838981,4.7376183067582165,6.648246216326922,2.090265244981582,2.5070396418933063,3.518100390152303
Br_qm1_mult1_ning2022,Br,35,-1,36,1,ning2022_monoanion_reference,bound_experimental,3.856251150711011,4.5611432479659015,6.197594505177625,2.040640228474737,2.413653062487646,3.2796257745576534
