r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__La_qm1_mult3_ning2022,rho_e_bohr3__Ce_qm1_mult4_ning2022,rho_e_bohr3__Pr_qm1_mult5_ning2022,rho_e_bohr3__Nd_qm1_mult6_ning2022,rho_e_bohr3__Pm_qm1_mult7_formal,rho_e_bohr3__Sm_qm1_mult8_formal,rho_e_bohr3__Eu_qm1_mult9_ning2022,rho_e_bohr3__Gd_qm1_mult10_ning2022,rho_e_bohr3__Tb_qm1_mult9_ning2022,rho_e_bohr3__Dy_qm1_mult6_ning2022,rho_e_bohr3__Ho_qm1_mult5_formal,rho_e_bohr3__Er_qm1_mult4_formal,rho_e_bohr3__Tm_qm1_mult3_ning2022,rho_e_bohr3__Yb_qm1_mult2_formal,rho_e_bohr3__Lu_qm1_mult1_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
1.1611063149413509e-06,0.31786229396650306,13.983116195242676,36.018487973552901,74.033540257972248,74.113191363037032,133.00210669073428,132.93143956605343,132.94693408464622,217.91943787788048,217.94974441636293,218.12909483950392,334.58668256444474,334.97268549979282,488.21609070807057,958.81248409620207,1296.2368587493261,1703.5714015687477,1703.7744900529942,2193.4455211310965,2193.6530643894457,2788.1281403198977,2788.3074697194629,2788.7366735227997,3489.7270324420483,3490.3245865524423,4334.96791995285,6492.7170397598929,7828.5111176429473,9421.272169020649,11219.499699433432,13519.1981147693,16018.05711721783,18699.155924333463,21703.012939982724,25586.24903588324,30073.573701651119,34759.110878035295,39893.550782169201,46614.009652661181,46615.453353314268,53317.67860630119,53318.774760212546,60806.658169706672,60807.655913147733,60809.592768962873,69110.790218357579,69113.286741009331,78563.738944687881,101262.9725853276,114809.75919856387,129702.64092711994,146073.01467840921,164487.10848870245,184708.00626691134,207242.60453569944,232010.8341948193,259601.86505390884,289408.24743356562,322784.87472150254,350739.85578413517,387734.5965259478,387736.32736069389,441126.22812442074,441129.00749705121,489881.07452040969,489883.80104239774,489889.43523912935,539912.25000494253,539920.11320158408,600980.56294893753,734637.64863815275,813952.3117808518,895474.99450233276,988038.34487401065,1090942.5630444253,1199083.0026505417,1322714.5830636313,1453214.1962480978,1599002.4150517194,1758822.7320600743,1931309.6870331676,2119947.3750818484,2325778.9628465362,2555781.0978656411,2805645.7085640319,3071208.9977541883,3366171.3381114369,3691566.9115784187,4044261.1319287373,4421677.0636215266,4845294.7650889838,5295261.7012960706,5793500.674539472,6339116.6532313209,6930805.6248742752,7575554.5553427543,8270986.9431840125,8271005.02996484,9064434.459437497,9064432.9214685746,9903551.2504985109,9903542.7047737688,9903555.5322262906,10847770.251584807,10847797.072626989,11879099.615007527
1.1785803222719014e-06,0.31786229396618426,13.983116194752718,36.01848797090598,74.03354024871102,74.113191353765259,133.00210666472302,132.93143954005558,132.94693405864487,217.9194378154998,217.94974435397143,218.12909477705819,334.58668243151374,334.97268536670265,488.21609046589094,958.81248270883475,1296.2368556209128,1703.5713960575204,1703.7744845411171,2193.4455122708159,2193.6530555283452,2788.1281257638257,2788.3074551624841,2788.7366589636003,3489.727010215146,3490.3245643217579,4334.9678844319351,6492.7169524509536,7828.5109929750961,9421.2719786928083,11219.499425613662,13519.197604596611,16018.056359333686,18699.154961557004,21703.011763104245,25586.24711968896,30073.570608868722,34759.106894490717,39893.545826529087,46614.00164550441,46615.445345907392,53317.668693933287,53318.764847638406,60806.645970834856,60807.643714072779,60809.580569495229,69110.775324353657,69113.27184646207,78563.720588449447,101262.94335285288,114809.72210420223,129702.59551324217,146072.95953565842,164487.04101430767,184707.92456005054,207242.5065312798,232010.71708314263,259601.72486844321,289408.0843389465,322784.6847400663,350739.68641892925,387734.41029094567,387736.14112485113,441125.9465746276,441128.72594546236,489880.74614072405,489883.47266086255,489889.1068537666,539911.89035637223,539919.75354770082,600980.13167494209,734637.10279005009,813951.66451247525,895474.29391135438,988037.55106443132,1090941.6610257763,1199082.0046413916,1322713.4403089408,1453212.9269499648,1599000.9891112116,1758821.1045486245,1931307.8839282268,2119945.3666389724,2325776.7352435105,2555778.5723846806,2805642.8969491501,3071205.8920577336,3366167.8996909326,3691563.082692272,4044256.8536962885,4421672.3924052669,4845289.5565157905,5295255.9861302227,5793494.4009837136,6339109.7119337814,6930798.0263023917,7575546.1759621482,8270977.7843964621,8270995.8711571209,9064424.2001684047,9064422.6622012574,9903540.0712565668,9903531.5255415626,9903544.3529795036,10847757.893059336,10847784.714070737,11879085.943359349
1.1963173037403592e-06,0.31786229396585547,13.983116194247904,36.018487968178817,74.033540239168786,74.113191344212225,133.00210663792288,132.93143951326914,132.94693403185519,217.91943775122735,217.94974428968754,218.12909471271882,334.58668229455174,334.9726852295762,488.21609021636715,958.81248127939466,1296.2368523976261,1703.5713903791666,1703.7744788620903,2193.4455031418456,2193.6530463985237,2788.1281107663372,2788.3074401640588,2788.7366439628872,3489.7269873142004,3490.3245414169155,4334.9678478338374,6492.7168624943497,7828.5108645266591,9421.2717825932432,11219.499143490226,13519.197078952871,16018.055578466632,18699.153969584229,21703.010550536819,25586.245145386143,30073.567422298212,34759.10279014596,39893.540720610348,46613.99339553446,46615.437095679714,53317.658480977916,53318.754634470482,60806.633402039064,60807.631145067666,60809.56800008547,69110.759978698145,69113.256500246702,78563.701675570192,101262.91323392998,114809.68388499286,129702.54872223985,146072.90272077185,164486.9714938426,184707.84037554794,207242.40555502806,232010.59642024932,259601.58043210281,289407.91629878455,322784.48899780499,350739.51191794535,387734.21840860037,387735.94924163877,441125.6564873996,441128.43585638376,489880.40780361614,489883.13432184898,489888.76851080934,539911.51980219025,539919.38298804511,600979.68732352077,734636.54039031197,813950.99761725124,895473.57207656675,988036.7331844304,1090940.7316555458,1199080.9763699556,1322712.2629029946,1453211.6191634433,1598999.5199325383,1758819.4276870359,1931306.0261486792,2119943.2972951527,2325774.4400940435,2555775.9703250886,2805640.0000793734,3071202.6921891095,3366164.3570092279,3691559.1377051165,4044252.4457377046,4421667.579546405,4845284.1900061518,5295250.0976666585,5793487.937198272,6339102.5601589847,6930790.1973227588,7575537.5424976982,8270968.3478912218,8270986.4346311167,9064413.629812628,9064412.0918473117,9903528.5530314092,9903520.007326439,9903532.8347493485,10847745.159791559,10847771.980771221,11879071.857151467
1.2143212169619334e-06,0.3178622939655168,13.983116193727774,36.018487965368941,74.033540229337277,74.113191334369532,133.00210661031016,132.93143948567069,132.94693400425302,217.91943768500599,217.94974422345439,218.12909464642848,334.58668215343619,334.97268508829126,488.21608995927636,958.81247980660623,1296.2368490765934,1703.5713845286134,1703.7744730108468,2193.445493736036,2193.6530369918414,2788.1280953140422,2788.3074247108043,2788.7366285072721,3489.7269637187819,3490.3245178174825,4334.9678101259005,6492.7167698097874,7828.5107321829828,9421.2715805468997,11219.498852811332,13519.196537368898,16018.054773919721,18699.152947529838,21703.009301198188,25586.243111212658,30073.564139095484,34759.098561337887,39893.535459855935,46613.98489538829,46615.428595267964,53317.647958320216,53318.744111593827,60806.620452101939,60807.618194914961,60809.55504951586,69110.744167695419,69113.240688667109,78563.682189171072,101262.88220167934,114809.64450682749,129702.50051235553,146072.84418304614,164486.8998652664,184707.75363827811,207242.30151683409,232010.47209846147,259601.43161599699,289407.74316312617,322784.28732004645,350739.33212545729,387734.0207076713,387735.75153981766,441125.35760387697,441128.13697095501,489880.05920717178,489882.78572344105,489888.41990833834,539911.13801173447,539919.00119194959,600979.22949816496,734635.96093709068,813950.31050009886,895472.82835385785,988035.89050419675,1090939.7741044443,1199079.9169186826,1322711.0497951806,1453210.2717215768,1598998.0062047308,1758817.6999790436,1931304.1120368289,2119941.1652039122,2325772.0753501654,2555773.2893650611,2805637.0153698232,3071199.3952930779,3366160.7069051913,3691555.0730968378,4044247.9041197766,4421662.6207504161,4845278.6607715702,5295244.0306511102,5793481.277415487,6339095.1915253699,6930782.130949541,7575528.6472456977,8270958.6252480289,8270976.7119665183,9064402.738938164,9064401.2009747457,9903516.6855451837,9903508.139850555,9903520.9672579914,10847732.040419353,10847758.861366343,11879057.343814578
1.2325960791117509e-06,0.31786229396516785,13.983116193191861,36.018487962473856,74.033540219207538,74.113191324228268,133.00210658186001,132.93143945723514,132.94693397581381,217.91943761677624,217.94974415521258,218.12909457812785,334.58668200804129,334.97268494272186,488.21608969438932,958.81247828915525,1296.2368456548479,1703.5713785006399,1703.7744669821618,2193.4454840449935,2193.6530272999012,2788.1280793931533,2788.3074087889227,2788.7366125829594,3489.7269394078226,3490.3244935023858,4334.9677712744488,6492.7166743145435,7828.5105958259564,9421.2713723734669,11219.49855331755,13519.195979361313,16018.053944974852,18699.151894481583,21703.008013973289,25586.241015352949,30073.560756330291,34759.094204292247,39893.530039570607,46613.976137479578,46615.419837085654,53317.637116568847,53318.733269616947,60806.607109465964,60807.604852056844,60809.541706228149,69110.727877234531,69113.224397611979,78563.662111860875,101262.85022840623,114809.60393456381,129702.45084056561,146072.78387024166,164486.8260646573,184707.66427083616,207242.19432385571,232010.34400683816,259601.27828732712,289407.56477747334,322784.07952682237,350739.14688101609,387733.81701172888,387735.54784295557,441125.04965735262,441127.82902246632,489879.70004032698,489882.42655457335,489888.06073528412,539910.74464431638,539918.6078187211,600978.75779034477,734635.3639133242,813949.60254790063,895472.06207958981,988035.0222717931,1090938.7875180361,1199078.8253422133,1322709.7999030352,1453208.8834220355,1598996.4465770843,1758815.9198830207,1931302.1398847117,2119938.9684627848,2325769.6389018204,2555770.527112403,2805633.9401572831,3071195.9984278488,3366156.9461218612,3691550.8852406275,4044243.2247900865,4421657.5115926033,4845272.9638783336,5295237.7796700234,5793474.4156928454,6339087.599457927,6930773.819985088,7575519.4822689211,8270948.6077913241,8270966.6944877598,9064391.5178271048,9064389.9798656218,9903504.4582084566,9903495.9125244841,9903508.7399159744,10847718.523236258,10847745.34414956,11879042.39039832
1.2511459678212071e-06,0.31786229396480814,13.98311619263972,36.018487959491011,74.033540208770731,74.113191313779538,133.0021065525471,132.93143942793728,132.94693394651213,217.91943754647758,217.9497440849014,218.12909450775575,334.58668185823689,334.97268479273794,488.21608942146952,958.81247672568668,1296.2368421293381,1703.5713722898658,1703.7744607706545,2193.4454740600636,2193.6530173140436,2788.1280629894586,2788.3073923842039,2788.7365961757378,3489.7269143596286,3490.3244684499246,4334.9677312448148,6492.7165759233721,7828.5104553338642,9421.2711578871167,11219.498244741557,13519.195404432088,16018.053090892165,18699.150809499544,21703.006687713219,25586.238855936408,30073.557270983456,34759.089715120237,39893.524454916667,46613.967113992141,46615.410813316259,53317.625946047927,53318.722098863553,60806.593362223131,60807.591104585073,60809.527958313862,69110.711092776881,69113.20761254197,78563.641425721595,101262.81728557663,114809.56213199413,129702.39966254189,146072.72172853464,164486.7500261555,184707.5721934723,207242.0838804362,232010.21203107361,259601.12030926949,289407.38098264247,322783.86543270911,350738.95601930883,387733.60713899205,387735.33796927123,441124.73237303435,441127.51173612388,489879.32998258679,489882.05649474915,489887.69067114638,539910.33934892155,539918.2025173388,600978.27177914849,734634.748786279,813948.8731289499,895471.27257000993,988034.12771249213,1090937.7710159868,1199077.7006665238,1322708.5121112831,1453207.4530260407,1598994.8396579465,1758814.085810611,1931300.1079326021,2119936.705111654,2325767.1285749972,2555767.6811024118,2805630.7716977941,3071192.4985624654,3366153.0713035646,3691546.5703997342,4044238.4035733594,4421652.2475141492,4845267.0942432173,5295231.339145734,5793467.3459077291,6339079.7771823518,6930765.2570136106,7575510.0393895283,8270938.2865825966,8270956.3732563127,9064379.9564669281,9064378.4185074568,9903491.8601108585,9903483.3144378513,9903496.1418129131,10847704.596180916,10847731.417059518,11879026.983559776
1.2699750220877869e-06,0.31786229396443799,13.983116192070822,36.018487956417687,74.033540198017405,74.113191303013949,133.00210652234523,132.93143939775095,132.94693391632194,217.91943747404702,217.94974401245796,218.12909443524975,334.58668170388984,334.97268463820603,488.21608914027337,958.81247511480569,1296.2368384969159,1703.5713658907484,1703.7744543707804,2193.4454637723411,2193.6530070253625,2788.1280460883154,2788.3073754820107,2788.7365792709593,3489.7268885518361,3490.3244426377432,4334.9676900012737,6492.7164745484715,7828.5103105813214,9421.2709368964133,11219.497926807921,13519.194812068079,16018.052210909364,18699.149691615399,21703.005321234272,25586.236631035739,30073.5536799443,34759.085089815359,39893.518700909801,46613.957816872593,46615.401515906284,53317.61443678791,53318.710589364026,60806.579198104555,60807.576940230625,60809.513793503444,69110.693799342655,69113.190318476903,78563.620112291479,101262.783343791,114809.51906181269,129702.34693261253,146072.65770246898,164486.67168190482,184707.47732401776,207241.9700880181,232010.0760533979,259600.95754085152,289407.19161462504,322783.64484666236,350738.75937001163,387733.39090217045,387735.1217314729,441124.40546779777,441127.18482880248,489878.94870374049,489881.67521375499,489887.30938570842,539909.92176389298,539917.78492614091,600977.771030901,734634.11500706815,813948.1215923928,895470.45912063611,988033.20602807729,1090936.7236912749,1199076.5418880698,1322707.1852708384,1453205.9792572639,1598993.1840134831,1758812.1961253097,1931298.0143674272,2119934.3731309688,2325764.5421297699,2555764.7487956565,2805627.5071642259,3071188.8925740859,3366149.0789928897,3691542.1247241506,4044233.4361677687,4421646.8238180438,4845261.0466289166,5295224.7033315171,5793460.0617518965,6339071.7177189877,6930756.434394503,7575500.3101817891,8270927.6524123512,8270945.7390626613,9064368.0445416458,9064366.5065842289,9903478.8800111935,9903470.3343495075,9903483.1617076434,10847690.246826304,10847717.067669159,11879011.109551534
1.2890874431985951e-06,0.31786229396405619,13.98311619148468,36.018487953251153,74.033540186937884,74.113191291921893,133.00210649122758,132.93143936664924,132.94693388521625,217.91943739941991,217.94974393781769,218.12909436054485,334.58668154486242,334.97268447898784,488.21608885054991,958.81247345507404,1296.2368347543386,1703.5713592975753,1703.7744477768301,2193.4454531726369,2193.6529964246765,2788.1280286746405,2788.3073580672481,2788.7365618535405,3489.7268619614169,3490.3244160427939,4334.9676475070064,6492.7163700993451,7828.5101614391097,9421.2707092041273,11219.497599232896,13519.194201740549,16018.051304241049,18699.148539831363,21703.003913316803,25586.234338665141,30073.549980007785,34759.080324249502,39893.512772414702,46613.948237823599,46615.391936558008,53317.602578517181,53318.698730846576,60806.564604469066,60807.562346352192,60809.499199155078,69110.675981498382,69113.172499982524,78563.598152549384,101262.74837275871,114809.4746855828,129702.29260372053,146072.59173490835,164486.59096199181,184707.37957781332,207241.85284505674,232009.93595246965,259600.78983682761,289406.99650444067,322783.41757184506,350738.55675763544,387733.16810829355,387734.89893658995,441124.06864993949,441126.84800879576,489878.55586356751,489881.28237136971,489886.916538744,539909.49151661003,539917.35467250273,600977.25509878504,734633.46201017126,813947.34726764727,895469.6210056321,988032.25639613811,1090935.6446093877,1199075.3479728843,1322705.8181977896,1453204.4608006887,1598991.4781663911,1758810.2491410086,1931295.8573211587,2119931.9704399733,2325761.8772583348,2555761.7275757645,2805624.143643748,3071185.1772452164,3366144.9656276386,3691537.544247149,4044228.3181410907,4421641.2356648929,4845254.8156393329,5295217.8663064577,5793452.5567259155,6339063.4138765838,6930747.3442555703,7575490.2859645765,8270916.6957919616,8270934.7824181514,9064355.7714225315,9064354.2334672622,9903465.5063276179,9903456.9606775679,9903469.7880182676,10847675.462368771,10847702.283174803,11878994.754209533
1.3084874956677897e-06,0.31786229396366283,13.983116190880757,36.018487949988561,74.03354017552239,74.11319128049341,133.00210645916619,132.93143933460431,132.9469338531672,217.91943732252969,217.94974386091394,218.12909428357469,334.58668138101245,334.97268431494092,488.21608855204033,958.81247174501073,1296.2368308982666,1703.5713525044612,1703.774440982914,2193.4454422514918,2193.6529855025206,2788.1280107328903,2788.3073401243819,2788.7365439079322,3489.7268345646335,3490.3243886413466,4334.9676037240897,6492.716262482767,7828.5100077741354,9421.2704746070212,11219.497261724095,13519.193572904782,16018.050370077965,18699.147353119464,21703.002462704182,25586.231976778676,30073.546167871664,34759.075414169376,39893.506664140041,46613.938368296091,46615.38206672213,53317.590360652532,53318.686512727698,60806.549568292518,60807.547309925234,60809.484162244073,69110.657623342122,69113.154141156585,78563.575526896922,101262.71234127044,114809.42896370256,129702.23662738258,146072.52376698307,164486.50779438263,184707.27886763273,207241.73204692919,232009.79160326996,259600.61704754882,289406.7954779861,322783.1834054538,350738.34800137172,387732.93855854205,387734.669385802,441123.72161890951,441126.50097555225,489878.15111153468,489880.8776170566,489886.5117797131,539909.04822315834,539916.91137250222,600976.72352243715,734632.78921291884,813946.54946380272,895468.75747715915,988031.27796933579,1090934.5328074803,1199074.1178556585,1322704.4096723336,1453202.8963014323,1598989.7205945919,1758808.2431204915,1931293.6348691422,2119929.4948948347,2325759.1315829186,2555758.6147470204,2805620.678135246,3071181.3492608303,3366140.7275376301,3691532.8248817706,4044223.0449267467,4421635.4780686218,4845248.3957148474,5295210.8219701508,5793444.8241333179,6339054.8582459632,6930737.9784859652,7575479.9577935962,8270905.4069451541,8270923.4935464971,9064343.1261587124,9064341.5882056318,9903451.727127118,9903443.1814890932,9903456.0088118054,10847660.229616562,10847687.050384637,11878977.902940273
1.328179508188099e-06,0.31786229396325788,13.983116190258514,36.018487946627104,74.03354016376079,74.113191268718438,133.00210642613254,132.9314393015876,132.94693382014631,217.91943724330784,217.94974378167791,218.12909420427039,334.58668121219318,334.97268414591997,488.2160882444781,958.81246998308893,1296.236826925257,1703.5713455053465,1703.7744339829726,2193.4454309991629,2193.6529742491439,2788.1279922470512,2788.3073216373887,2788.7365254181177,3489.7268063370343,3490.324360408943,4334.9675586134417,6492.7161516026954,7828.5098494492295,9421.2702328957057,11219.496913980274,13519.192924999517,16018.049407586363,18699.146130420486,21703.000968101722,25586.229543268229,30073.542240133611,34759.070355192707,39893.500370634254,46613.928199481663,46615.371897590019,53317.577772289944,53318.673924103248,60806.534076155585,60807.531817530311,60809.468669350375,69110.638708490136,69113.135225614475,78563.552215142219,101262.67521717079,114809.38185536928,129702.17895364521,146072.45373803918,164486.4221048608,184707.17510360578,207241.60758583981,232009.64287698967,259600.43901882964,289406.58835587982,322782.94213853724,350738.13291492971,387732.70204806799,387734.43287426,441123.36406504927,441126.14341941115,489877.73408648121,489880.46058965428,489886.09474744985,539908.59148798266,539916.45463057992,600976.17582753836,734632.096014985,813945.72746900516,895467.86776470928,988030.26987464342,1090933.3872935255,1199072.8504387913,1322702.9584376905,1453201.2843635529,1598987.9097298728,1758806.1762738791,1931291.3450283837,2119926.9442867413,2325756.3026536829,2555755.407532027,2805617.1075466303,3071177.4052054193,3366136.360941438,3691527.9624171788,4044217.6118197506,4421629.5458920216,4845241.7811273076,5295203.5640372895,5793436.8570746817,6339046.0431933124,6930728.3287290242,7575469.3164534615,8270893.775799334,8270911.8623750703,9064330.097467348,9064328.5595165417,9903437.5301150717,9903428.9844893962,9903441.8117936011,10847644.534977954,10847671.355706934,11878960.540707953
1.348167874596683e-06,0.31786229396284038,13.983116189617403,36.018487943163663,74.033540151642399,74.113191256586305,133.00210639209715,132.93143926756971,132.94693378612399,217.91943716168345,217.94974370003911,218.12909412256101,334.58668103825482,334.97268397177277,488.21608792758946,958.81246816773637,1296.2368228317664,1703.5713382939794,1703.7744267707531,2193.4454194056043,2193.652962654508,2788.1279732006215,2788.307302589772,2788.7365063675952,3489.7267772534242,3490.3243313203834,4334.9675121348009,6492.7160373601564,7828.509686323082,9421.2699838544431,11219.496555691054,13519.192257446466,16018.048415907166,18699.144870643155,21702.99942817547,25586.227035961892,30073.538193288143,34759.065142804378,39893.493886280427,46613.917722305123,46615.361420086141,53317.564802194785,53318.660953738115,60806.51811423208,60807.515855341029,60809.452706647266,69110.619220061722,69113.115736475098,78563.528196480256,101262.6369673295,114809.33331854297,129702.11953104062,146072.38158558417,164486.33381695888,184707.06819313683,207241.47935072586,232009.4896409139,259600.2555918096,289406.37495330314,322782.69355581026,350737.91130637133,387732.45836581296,387734.18919090461,441122.99566931161,441125.77502132393,489877.30441629968,489880.03091705265,489885.66506984003,539908.12090354133,539915.98403918662,600975.61152539146,734631.38179784198,813944.8805498255,895466.95107441966,988029.23121257219,1090932.2070454226,1199071.5445914124,1322701.4631989948,1453199.6235487822,1598986.0439564732,1758804.046757044,1931288.9857557835,2119924.3163399221,2325753.3879465219,2555752.1030691797,2805613.4286920936,3071173.3415599549,3366131.8619430196,3691522.9525149083,4044212.0139725031,4421623.4338421617,4845234.9659749232,5295196.0860320656,5793428.6484414404,6339036.9608534519,6930718.3863747511,7575458.3524494609,8270881.7919765916,8270899.8785259482,9064316.6737236381,9064315.1357751489,9903422.9026240911,9903414.3570111673,9903427.1842963062,10847628.364449363,10847655.185138056,11878942.652021002
