r_bohr,rho_e_bohr3__H_qm1_mult1_ning2022,rho_e_bohr3__Li_qm1_mult1_ning2022,rho_e_bohr3__Be_qm1_mult2_formal,rho_e_bohr3__B_qm2_mult4_formal,rho_e_bohr3__B_qm1_mult3_ning2022,rho_e_bohr3__C_qm3_mult2_formal,rho_e_bohr3__C_qm2_mult3_formal,rho_e_bohr3__C_qm1_mult4_ning2022,rho_e_bohr3__N_qm3_mult1_formal,rho_e_bohr3__N_qm2_mult2_formal,rho_e_bohr3__N_qm1_mult3_formal,rho_e_bohr3__O_qm2_mult1_formal,rho_e_bohr3__O_qm1_mult2_ning2022,rho_e_bohr3__F_qm1_mult1_ning2022,rho_e_bohr3__Na_qm1_mult1_ning2022,rho_e_bohr3__Mg_qm1_mult2_formal,rho_e_bohr3__Al_qm2_mult4_formal,rho_e_bohr3__Al_qm1_mult3_ning2022,rho_e_bohr3__Si_qm2_mult3_formal,rho_e_bohr3__Si_qm1_mult4_ning2022,rho_e_bohr3__P_qm3_mult1_formal,rho_e_bohr3__P_qm2_mult2_formal,rho_e_bohr3__P_qm1_mult3_ning2022,rho_e_bohr3__S_qm2_mult1_formal,rho_e_bohr3__S_qm1_mult2_ning2022,rho_e_bohr3__Cl_qm1_mult1_ning2022,rho_e_bohr3__K_qm1_mult1_ning2022,rho_e_bohr3__Ca_qm1_mult2_ning2022,rho_e_bohr3__Sc_qm1_mult1_ning2022,rho_e_bohr3__Ti_qm1_mult4_ning2022,rho_e_bohr3__V_qm1_mult5_ning2022,rho_e_bohr3__Cr_qm1_mult6_ning2022,rho_e_bohr3__Mn_qm1_mult5_formal,rho_e_bohr3__Fe_qm1_mult4_ning2022,rho_e_bohr3__Co_qm1_mult3_ning2022,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Cu_qm1_mult1_ning2022,rho_e_bohr3__Zn_qm1_mult2_formal,rho_e_bohr3__Ga_qm2_mult4_formal,rho_e_bohr3__Ga_qm1_mult3_ning2022,rho_e_bohr3__Ge_qm2_mult3_formal,rho_e_bohr3__Ge_qm1_mult4_ning2022,rho_e_bohr3__As_qm3_mult1_formal,rho_e_bohr3__As_qm2_mult2_formal,rho_e_bohr3__As_qm1_mult3_ning2022,rho_e_bohr3__Se_qm2_mult1_formal,rho_e_bohr3__Se_qm1_mult2_ning2022,rho_e_bohr3__Br_qm1_mult1_ning2022,rho_e_bohr3__Rb_qm1_mult1_ning2022,rho_e_bohr3__Sr_qm1_mult2_ning2022,rho_e_bohr3__Y_qm1_mult1_ning2022,rho_e_bohr3__Zr_qm1_mult4_ning2022,rho_e_bohr3__Nb_qm1_mult5_ning2022,rho_e_bohr3__Mo_qm1_mult6_ning2022,rho_e_bohr3__Tc_qm1_mult5_formal,rho_e_bohr3__Ru_qm1_mult4_ning2022,rho_e_bohr3__Rh_qm1_mult3_ning2022,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Ag_qm1_mult1_ning2022,rho_e_bohr3__Cd_qm1_mult2_formal,rho_e_bohr3__In_qm2_mult4_formal,rho_e_bohr3__In_qm1_mult3_ning2022,rho_e_bohr3__Sn_qm2_mult3_formal,rho_e_bohr3__Sn_qm1_mult4_ning2022,rho_e_bohr3__Sb_qm3_mult1_formal,rho_e_bohr3__Sb_qm2_mult2_formal,rho_e_bohr3__Sb_qm1_mult3_ning2022,rho_e_bohr3__Te_qm2_mult1_formal,rho_e_bohr3__Te_qm1_mult2_ning2022,rho_e_bohr3__I_qm1_mult1_ning2022,rho_e_bohr3__Cs_qm1_mult1_ning2022,rho_e_bohr3__Ba_qm1_mult2_ning2022,rho_e_bohr3__Hf_qm1_mult4_ning2022,rho_e_bohr3__Ta_qm1_mult5_ning2022,rho_e_bohr3__W_qm1_mult6_ning2022,rho_e_bohr3__Re_qm1_mult5_ning2022,rho_e_bohr3__Os_qm1_mult4_ning2022,rho_e_bohr3__Ir_qm1_mult3_ning2022,rho_e_bohr3__Pt_qm1_mult2_ning2022,rho_e_bohr3__Au_qm1_mult1_ning2022,rho_e_bohr3__Hg_qm1_mult2_formal,rho_e_bohr3__Tl_qm2_mult4_formal,rho_e_bohr3__Tl_qm1_mult3_ning2022,rho_e_bohr3__Pb_qm2_mult3_formal,rho_e_bohr3__Pb_qm1_mult4_ning2022,rho_e_bohr3__Bi_qm3_mult1_formal,rho_e_bohr3__Bi_qm2_mult2_formal,rho_e_bohr3__Bi_qm1_mult3_ning2022,rho_e_bohr3__Po_qm2_mult1_formal,rho_e_bohr3__Po_qm1_mult2_formal,rho_e_bohr3__At_qm1_mult1_ning2022
1.1611063149413509e-06,0.32726227415251097,14.359599711406748,37.389610637278849,77.120900204022107,77.052598348844356,139.43067668425553,139.37615742065748,139.30978034429808,231.03247579409714,230.9067395082489,230.82879342875418,357.60168476200067,357.62186383502137,527.69398265151631,1071.9450921335244,1457.1764074362936,1932.7203057737477,1932.5654855951389,2515.945712385656,2515.8274805451356,3223.620367042191,3223.5163465325113,3223.3449528220758,4073.6939337609479,4073.8712206629239,5081.8110411640309,7842.1707723230193,9475.0177074075436,11407.465135702569,13660.797485890311,16267.506760112026,19191.747454481309,22590.08071180273,26476.631754395457,30876.308808216509,35981.261238640327,41473.891770716335,47919.602542790642,54777.412789187758,54776.60785057825,62947.560653724344,62947.058011168243,72041.134032431335,72040.84680489148,72040.118116747239,82223.594449285476,82224.285157903418,93841.615800386673,120825.08441422469,136547.40886928025,154304.89189842503,174011.30718040481,195636.15205366298,219590.35320190428,246834.83940698396,275833.88186820602,309207.83200155885,345497.73781012458,386438.99851429684,429687.79500765563,479504.33384576964,479501.63561909227,532984.02709624742,532982.50137757126,594255.09349092818,594254.22541415412,594252.31467921531,657343.72425590665,657346.50656345324,733474.79165383428,903226.43409709563,997659.41555168829,4903135.3230123445,5410546.6658532377,5960357.2974993112,6563759.4384629382,7214877.4770207126,7959820.780869117,8774416.0363678746,9669715.199397264,10625578.885572692,11699062.427757371,11699039.829501878,12879683.421816129,12879670.798945472,14210534.632813821,14210526.990292002,14210506.107300043,15696120.301014178,15696134.867794603,17322082.203344837
1.1785803222719014e-06,0.32726227415067011,14.35959970810721,37.389610609387702,77.120900113794562,77.052598258696207,139.43067637300953,139.37615710953315,139.30978003332146,231.03247488882121,230.90673860345171,230.82879252426446,357.60168249746272,357.62186157035319,527.69397747203584,1071.9450201120771,1457.1762550601704,1932.7200359146996,1932.5652157576792,2515.945265718482,2515.8270338989269,3223.6196682326054,3223.5156477454266,3223.3442540721016,4073.6928792436247,4073.870166099779,5081.8095437667407,7842.166365576787,9475.0125062781135,11407.458486331423,13660.788799236612,16267.495523232757,19191.733962690876,22590.063975749734,26476.610968003995,30876.283503480918,35981.229295913887,41473.855497695266,47919.558546261891,54777.364370808798,54776.559432910988,62947.502075936063,62946.999433847915,72041.064723813412,72040.777496550014,72040.048809107509,82223.513014064025,82224.203721996848,93841.518188466725,120824.95348436313,136547.25949576657,154304.71904078711,174011.10823963964,195635.92667458954,219590.09854363772,246834.54533668788,275833.55515142408,309207.45667372353,345497.31396624999,386438.51370303892,429687.26072816778,479503.72559229669,479501.02736904623,532983.350061893,532981.82434515841,594254.32017633086,594253.45210068952,594251.54136824002,657342.88265829661,657345.66496227356,733473.81778861396,903225.2081907806,997658.07162090042,4903127.4655271973,5410537.8720497973,5960347.5277630007,6563748.597994972,7214865.5389284547,7959807.424342514,8774401.1455999725,9669698.6176722832,10625560.637874594,11699042.184984822,11699019.586768517,12879660.976457804,12879648.353609201,14210509.538975034,14210501.896466764,14210481.013511783,15696092.140541138,15696106.70729539,17322050.720611379
1.1963173037403592e-06,0.32726227414877396,14.359599704707605,37.389610580650739,77.120900020830845,77.052598165814359,139.43067605232511,139.37615678897413,139.30977971291441,231.03247395609256,230.90673767121621,230.82879159234602,357.60168016425166,357.62185923700815,527.69397213548598,1071.94494590662,1457.1760980633883,1932.7197578725218,1932.5649377377458,2515.9448055068292,2515.8265737088805,3223.6189482329146,3223.5149277689197,3223.3435341338372,4073.6917927503055,4073.8690795592465,5081.8080009643154,7842.1618252144744,9475.0071474444267,11407.451635343899,13660.779849195198,16267.483945642216,19191.720061816734,22590.046732244504,26476.589551351855,30876.257431484846,35981.19638466357,41473.818124844263,47919.513215722051,54777.314484329239,54776.509547164605,62947.441722006261,62946.939080400232,72040.993313683779,72040.706086705206,72039.977399985612,82223.429109638004,82224.11981686487,93841.417616854713,120824.818584565,136547.10559307432,154304.54094190316,174010.90326675287,195635.69446173668,219589.83616379107,246834.24234979015,275833.21852811833,309207.06996540993,345496.8772708032,386438.0141915906,429686.71024847869,479503.0988956131,479500.40067589399,532982.65249873628,532981.12678400183,594253.52341356804,594252.65533909306,594250.74460920889,657342.01554195886,657344.79784225882,733472.81439414411,903223.94511283911,997656.68693966477,4903119.3697872357,5410528.811600564,5960337.4617885333,6563737.4288219661,7214853.2388485726,7959793.662818566,8774385.8033134099,9669681.5331553463,10625541.836868253,11699021.328409031,11698998.730233118,12879637.850509018,12879625.227683151,14210483.684238585,14210476.041744284,14210455.158827391,15696063.126184257,15696077.692911509,17322018.283256587
1.2143212169619334e-06,0.32726227414682019,14.359599701204919,37.38961055104226,77.120899925047866,77.052598070115806,139.43067572191566,139.37615645869403,139.30977938279102,231.03247299507851,230.90673671071016,230.82879063216683,357.60167776028601,357.62185683290375,527.69396663710438,1071.9448694509251,1457.1759363058395,1932.719471399088,1932.5646512872288,2515.9443313400152,2515.8260995643259,3223.6182064006207,3223.5141859605101,3223.342792364826,4073.6906733114561,4073.8679600717519,5081.8064113800647,7842.1571471853476,9475.001626125435,11407.4445766276,13660.770627781099,16267.472017011371,19191.705739456909,22590.02896590297,26476.567485331903,30876.230568967931,35981.162475527875,41473.779618820685,47919.466510729078,54777.263085240978,54776.458148831764,62947.379538088382,62946.876896979054,72040.919738331722,72040.632511646545,72039.903825671849,82223.34266114913,82224.033367648779,93841.313995823017,120824.67959447514,136546.9470238933,154304.35744287487,174010.69207886892,195635.45520792424,219589.56582826778,246833.93017596455,275832.87169794965,309206.67153159314,345496.42733415804,386437.49953427957,429686.14307743596,479502.45319656376,479499.75498048286,532981.93378438754,532980.40807171387,594252.70249174256,594251.83441846841,594249.92369122873,657341.12213321635,657343.90442972723,733471.78057515784,903222.64373629994,997655.2602725015,4903111.0285689104,5410519.4764212035,5960327.090594383,6563725.9209780265,7214840.5658060927,7959779.4840183072,8774369.9958187435,9669663.9306024611,10625522.465778111,11698999.839420289,11698977.241285993,12879614.023335157,12879601.400532711,14210457.045535032,14210449.403055128,14210428.520177487,15696033.23205488,15696047.798754349,17321984.862337682
1.2325960791117509e-06,0.3272622741448068,14.359599697596005,37.389610520535953,77.120899826360301,77.052597971515169,139.43067538148637,139.376156118398,139.30977904265615,231.03247200492154,230.90673572107659,230.82878964286996,357.60167528341901,357.62185435589475,527.69396097198319,1071.9447906767598,1457.1757696431605,1932.7191762387433,1932.5643561504967,2515.9438427949017,2515.8256110421439,3223.6174420737407,3223.5134216582373,3223.3420281031504,4073.6895199281703,4073.866806638348,5081.8047735955806,7842.1523273159419,9474.9959373951096,11407.437303884955,13660.761126767344,16267.459726698122,19191.690982833628,22590.010660874839,26476.544750258021,30876.202891964851,35981.127538255401,41473.739945271242,47919.41838961521,54777.210127687067,54776.405192056132,62947.315468703637,62946.812828106195,72040.843932115298,72040.55670573251,72039.828020525267,82223.253591470741,82223.944297221053,93841.207232924629,120824.53639009071,136546.78364675154,154304.16837998817,174010.47448757043,195635.20869969332,219589.28729587636,246833.60853669181,275832.51435147476,309206.26101678965,345495.96375487716,386436.96927192545,429685.5587090003,479501.78791904513,479499.08970671264,532981.19327759393,532979.66756704391,594251.85667841043,594250.98860637471,594249.07788185892,657340.20163493848,657342.983927547,733470.71540925605,903221.30290003528,997653.79034648207,4903102.4344297349,5410509.8581823558,5960316.4049267992,6563714.0641952157,7214827.5084933657,7959764.8752905773,8774353.7090116143,9669645.7943076156,10625502.50732008,11698977.698844779,11698955.100753363,12879589.473676106,12879576.850897767,14210429.599095691,14210421.956630617,14210401.073793396,15696002.4314797,15696016.998150535,17321950.428034529
1.2511459678212071e-06,0.32726227414273268,14.359599693877644,37.389610489104527,77.120899724679987,77.052597869924455,139.43067503073365,139.37615576778251,139.30977869220698,231.03247098473776,230.90673470143216,230.82878862357228,357.6016727314402,357.6218518037694,527.69395513506618,1071.944709513818,1457.17559792662,1932.7188721280836,1932.5640520641668,2515.9433394355192,2515.825107706391,3223.6166545702263,3223.5126341800787,3223.3412406668167,4073.6883315712498,4073.8656182297882,5081.8030861494462,7842.1473613062753,9474.9900761781682,11407.429810627518,13660.751337677611,16267.447063737909,19191.675778781857,22589.991800829397,26476.521325847447,30876.174375783987,35981.091541678099,41473.699068801674,47919.368809449981,54777.155564420536,54776.35062959155,62947.249456692269,62946.746816622086,72040.765827403637,72040.478601332463,72039.749916915855,82223.161821138463,82223.852526116621,93841.097232910994,120824.38884365032,136546.6153158895,154303.97358456792,174010.25029872911,195634.95471711503,219589.00031811459,246833.27714501161,275832.14616987278,309205.83805474034,345495.48611935868,386436.42293143098,429684.95662179461,479501.10246949294,479498.40426102286,532980.43031766778,532978.90460930462,594250.98521892913,594250.11714816862,594248.20642645878,657339.25322583725,657342.03551442362,733469.61794607702,903219.92140772182,997652.27585009765,4903093.579701609,5410499.9483022038,5960305.3952515274,6563701.8478943408,7214814.055259997,7959749.8236007411,8774336.9283601176,9669627.1080886964,10625481.943686159,11698954.886927515,11698932.288880266,12879564.179627318,12879551.556873841,14210401.320431367,14210393.677981552,14210372.795186024,15695970.696976863,15695985.263618194,17321914.949623127
1.2699750220877869e-06,0.32726227414059528,14.359599690046544,37.389610456719907,77.120899619916216,77.052597765252898,139.43067466934423,139.37615540653456,139.30977833113019,231.03246993361645,230.90673365086673,230.82878757336402,357.60167010207238,357.62184917425049,527.69394912114376,1071.9446258896651,1457.1754210029701,1932.7185587957251,1932.5637387568718,2515.9428208126869,2515.8245891079027,3223.6158431873546,3223.5118228233287,3223.3404293531607,4073.687107180303,4073.8643937856368,5081.801347535943,7842.142244726102,9474.9840372455146,11407.42209017013,13660.741251778736,16267.434016833839,19191.660113737551,22589.972368941038,26476.497191202769,30876.14499498548,35981.054453683275,41473.656952944904,47919.317726001798,54777.099346762698,54776.294412759948,62947.181443161702,62946.678803634895,72040.685354515881,72040.398128765606,72039.669445163716,82223.067268279483,82223.757972462336,93840.983897646787,120824.23682352109,136546.44188113027,154303.77288282587,174010.01931233314,195634.69303359484,219588.7046389496,246832.93570526608,275831.76682465733,309205.40226808877,345494.99400146271,386435.86002535967,429684.33627864037,479500.39623635274,479497.69803186192,532979.64422389306,532978.11851778289,594250.08733578201,594249.21926633536,594247.30854751647,657338.27605972928,657341.05834417336,733468.48720646044,903218.49802677729,997650.7154320844,4903084.4564840216,5410489.7379387841,5960294.0517453328,6563689.2611755542,7214800.1941024531,7959734.3155190712,8774319.6388918627,9669607.8552731276,10625460.756528603,11698931.38331468,11698908.785312951,12879538.118620319,12879525.495892454,14210372.184310604,14210364.541876528,14210343.659123924,15695938.000231519,15695952.566842444,17321878.395448178
1.2890874431985951e-06,0.32726227413839354,14.359599686099248,37.389610423353247,77.120899511975423,77.052597657407205,139.43067429699545,139.37615503433125,139.3097779591036,231.03246885061972,230.90673256844269,230.82878649130802,357.60166739296835,357.62184646499054,527.69394292484674,1071.9445397296704,1457.1752387143215,1932.718235962046,1932.5634159490235,2515.9422864636008,2515.8240547838986,3223.6150072010932,3223.5109868639829,3223.3395934382179,4073.6858456627861,4073.8631322133065,5081.7995562037222,7842.1369730108781,9474.9778152095751,11407.414135625091,13660.730860072848,16267.420574346685,19191.643973725637,22589.95234787431,26476.472324793202,30876.114723358434,35981.016241185047,41473.613560128797,47919.265093698807,54777.041424559575,54776.23649140817,62947.111367434976,62946.608728467945,72040.602441659576,72040.315216240007,72039.586533477472,82222.969848540321,82223.660551903478,93840.867126022378,120824.08019408034,136546.26318774524,154303.56609570805,174009.78132230943,195634.42341567168,219588.3999945882,246832.58391283723,275831.37597739015,309204.95326803823,345494.48696213478,386435.28005150252,429683.69712607714,479499.66858953401,479496.9703891431,532978.83429492463,532977.30859113741,594249.16222788626,594248.29415979329,594246.38344395417,657337.26926478627,657340.05154496059,733467.32218156452,903217.03148726129,997649.10770022334,4903075.0566369835,5410479.2179821422,5960282.3642872348,6563676.2928086109,7214785.9126533717,7959718.3372087823,8774301.8251806814,9669588.0186829306,10625438.92694352,11698907.167035555,11698884.569080729,12879511.267402554,12879498.64470106,14210342.164737154,14210334.522319321,14210313.639610941,15695904.312070569,15695918.878650174,17321840.732894916
1.3084874956677897e-06,0.32726227413612491,14.359599682032258,37.38961038897471,77.120899400761289,77.052597546291082,139.43067391335501,139.3761546508411,139.30977757579524,231.03246773478085,230.90673145319354,230.82878537643825,357.60166460170967,357.62184367357156,527.69393654064697,1071.9444509569366,1457.1750508979935,1932.7179033389566,1932.5630833525429,2515.9417359114295,2515.8235042575752,3223.6141458654693,3223.5101255560917,3223.3387321760711,4073.6845458930452,4073.8618323870814,5081.797710554396,7842.1315414577366,9474.9714045194814,11407.405939895976,13660.720153289436,16267.406724284509,19191.627344347507,22589.931719768359,26476.44670443557,30876.083533897716,35980.976870095074,41473.568851642711,47919.210865587942,54776.981746137215,54776.176813862883,62947.039166996139,62946.53652860591,72040.517014866433,72040.229789787598,72039.501107889839,82222.869475010462,82223.560177529143,93840.746813864389,120823.91881559568,136546.0790763172,154303.35303873301,174009.536116339,195634.14562280837,219588.08611324267,246832.22145387402,275830.97327937308,309204.49065401137,345493.96454901446,386434.68249243021,429683.03859387047,479498.91887985118,479496.22068368393,532977.99980816024,532976.474106765,594248.20906988252,594247.34100318409,594245.43029041495,657336.23194275436,657339.01421852945,733466.12183197169,903215.52048074012,997647.45122010005,4903065.3717738055,5410468.3790462092,5960270.3224494634,6563662.9312229082,7214771.1981705315,7959701.8744137101,8774283.4713328201,9669567.5806195177,10625416.43545405,11698882.216483783,11698859.618577279,12879483.602016695,12879470.979342401,14210311.234926855,14210303.592525709,14210282.709862906,15695869.602436706,15695884.168984028,17321801.928360026
1.328179508188099e-06,0.32726227413378728,14.359599677841924,37.389610353553643,77.120899286174563,77.052597431805268,139.43067351808082,139.37615425572139,139.30977718086294,231.03246658510369,230.90673030412444,230.82878422775994,357.60166172580585,357.6218407975025,527.69392996284466,1071.9443594922398,1457.1748573863752,1932.7175606296282,1932.5627406706303,2515.9411686648878,2515.8229370376594,3223.613258411885,3223.5092381310824,3223.3378447981968,4073.6832067112946,4073.8604931471405,5081.795808941135,7842.1259452213217,9474.9647994561856,11407.397495671268,13660.709121877015,16267.392454291967,19191.610210768238,22589.910466221096,26476.420307274464,30876.051398779808,35980.936305291922,41473.522787602793,47919.154993293356,54776.920258255632,54776.115326885018,62946.964777434652,62946.462139638621,72040.428997926632,72040.141773198964,72039.413092192233,82222.766058145848,82223.456759794513,93840.622853842273,120823.75254409996,136545.88938259718,154303.13352182903,174009.28347566916,195633.85940717877,219587.7627148887,246831.84800501593,275830.55837134074,309204.01401328947,345493.4262960318,386434.0668150303,429682.36009450397,479498.1464384417,479495.44824662682,532977.14001909748,532975.61432016804,594247.22701139469,594246.3589461348,594244.44823652739,657335.16316815512,657337.94543939829,733464.8850867633,903213.96365913074,997645.74451382621,4903055.3932535918,5410457.2114604292,5960257.915488218,6563649.1644971333,7214756.0375255179,7959684.9124455657,8774264.5609727744,9669546.5228478163,10625393.261992984,11698856.509398133,11698833.91154141,12879455.097779252,12879442.475132976,14210279.367283672,14210271.724899758,14210250.842283906,15695833.840361577,15695848.406875653,17321761.947221708
1.348167874596683e-06,0.32726227413137904,14.359599673524514,37.38961031705842,77.120899168112885,77.052597313847656,139.43067311081967,139.37615384861971,139.30977677395416,231.03246540056256,230.90672912020926,230.82878304424747,357.60165876268928,357.62183783421574,527.69392318556902,1071.9442652539494,1457.1746580067752,1932.7172075282326,1932.5623875974811,2515.9405842177916,2515.8223526179977,3223.6123440484553,3223.5083237970925,3223.3369305127699,4073.681826922601,4073.8591132984884,5081.7938496671786,7842.1201793094388,9474.957994127275,11407.388795417886,13660.697755994684,16267.377751639286,19191.592557703305,22589.888568272778,26476.393109761797,30876.018289338121,35980.89451059002,41473.475326916567,47919.097426973298,54776.856906061454,54776.051975622002,62946.888132388121,62946.385495204369,72040.338312321037,72040.051087954926,72039.322407866377,82222.65950568892,82223.350206441144,93840.495135373145,120823.58123126322,136545.69393735897,154302.90734916454,174009.02317491773,195633.5645134454,219587.42951101551,246831.46323310104,275830.1308831409,309203.52292064566,345492.87172299135,386433.43247003539,429681.66102265607,479497.35057617363,479494.65238884318,532976.2541606708,532974.72846428072,594246.21517627605,594245.34711249662,594243.43640614743,657334.06198746222,657336.84425403562,733463.61084256461,903212.35963348672,997643.98605871771,4903045.1121735331,5410445.7052611336,5960245.1323340712,6563634.9803486383,7214740.4171919776,7959667.4361708853,8774245.0772287454,9669524.8265801184,10625369.385884911,11698830.022842659,11698807.425037228,12879425.72925863,12879413.106641207,14210246.533375222,14210238.891009022,14210218.008441545,15695796.993938234,15695811.560418045,17321720.753808774
1.3684570548555166e-06,0.32726227412889752,14.359599669076186,37.389610279456448,77.120899046470967,77.05259719231293,139.43067269120803,139.37615342917229,139.30977635470569,231.03246418009962,230.90672790039173,230.82878182484478,357.60165570971566,357.62183478106613,527.69391620277202,1071.9441681579642,1457.1744525812665,1932.7168437196706,1932.5620238180259,2515.939982048616,2515.8217504770923,3223.6114019592824,3223.5073817382518,3223.3359885039649,4073.680405295805,4073.8576916099164,5081.791830984349,7842.1142385786034,9474.950982461809,11407.379831374485,13660.68604550332,16267.362603211019,19191.574369405091,22589.866006389144,26476.365087636055,30875.984176037324,35980.851448707152,41473.426427246523,47919.03811527582,54776.791633039131,54775.986703558992,62946.80916348318,62946.306526930246,72040.244877150806,72039.957653157471,72039.22897401471,82222.549722586438,82223.240422415081,93840.363544523003,120823.40472426075,136545.4925662484,154302.67431897315,174008.75498187228,195633.26067853387,219587.08620436929,246831.06679487153,275829.69043340243,309203.01693796797,345492.30033514486,386432.77889153163,429680.94075465907,479496.53058302973,479493.83240031952,532975.34144256683,532973.81574879389,594245.17266182497,594244.30459957104,594242.39389657974,657332.92741825012,657335.70968001243,733462.29796255834,903210.70697276946,997642.17428594537,4903034.5193610266,5410433.8501826711,5960231.9615820684,6563620.3661225326,7214724.3232336175,7959649.4299975531,8774225.0027175471,9669502.4724592697,10625344.785827719,11698802.733186223,11698780.135433644,12879395.470252398,12879382.847664705,14210212.703907266,14210205.061559353,14210184.179041717,15695759.030292626,15695773.596737145,17321678.311368939
1.3890515760465407e-06,0.32726227412634101,14.359599664492961,37.389610240714227,77.120898921140295,77.05259706709262,139.43067225887182,139.37615299700502,139.3097759227436,231.03246292262585,230.90672664358266,230.82878056846323,357.60165256415979,357.62183163532956,527.69390900822009,1071.9440681176286,1457.1742409265246,1932.7164688792907,1932.5616490076336,2515.9393616200223,2515.8211300776247,3223.6104313037367,3223.5064111139577,3223.3350179312247,4073.6789405624168,4073.8562268128844,5081.7897510914718,7842.1081177294964,9474.9437582048868,11407.370595544508,13660.673979956566,16267.346995494247,19191.55562964877,22589.842760443964,26476.336215900439,30875.949028447125,35980.807081231615,41473.376044972014,47918.977005292574,54776.724380960368,54775.919452468603,62946.727800274442,62946.225164371528,72040.148609065916,72039.861385456607,72039.132707288431,82222.436610904464,82223.127309781499,93840.227963905214,120823.22286563648,136545.28508962708,154302.43422337441,174008.4786572837,195632.94763139705,219586.73248868785,246830.65833666764,275829.23662919755,309202.49561386596,345491.7116227526,386432.10549645545,429680.19864794536,479495.6857274744,479492.98754952464,532974.40105052118,532972.87535944453,594244.0985379843,594243.2304773035,594241.31977777008,657331.75844831858,657334.54070512485,733460.9452754769,903209.0042025703,997640.30757913296,4903023.6053654458,5410421.6356482999,5960218.3914816249,6563605.3087803703,7214707.7412917512,7959630.8778608553,8774204.3195291907,9669479.4405413996,10625319.439873761,11698774.61608151,11698752.018383371,12879364.293764003,12879351.671206951,14210177.848697849,14210170.206368761,14210149.323902473,15695719.915554401,15695734.481962549,17321634.58203597
1.4099560333817666e-06,0.32726227412370679,14.359599659770748,37.389610200797122,77.120898792008873,77.05259693807497,139.43067181342465,139.37615255173228,139.30977547768197,231.03246162701885,230.90672534866053,230.82877927398158,357.60164932321436,357.62182839419791,527.69390159549221,1071.9439650436625,1457.174022853666,1932.7160826726013,1932.561262831839,2515.9387223783906,2515.8204908659991,3223.6094312157065,3223.5054110581268,3223.3340179285115,4073.6774314155259,4073.8547176004136,5081.7876081327668,7842.1018113022219,9474.9363149120363,11407.361079689079,13660.661548591524,16267.330914566619,19191.536321717853,22589.81880970121,26476.306468800805,30875.912815215237,35980.761368587679,41473.324135150804,47918.914042512486,54776.655089832551,54775.850162359158,62946.64397018202,62946.14133494877,72040.049422190466,72039.762198976765,72039.033521812817,82222.320069741691,82223.010767638334,93840.08827257638,120823.03549316325,136545.07132241386,154302.18684818855,174008.19395465311,195632.62509277411,219586.3680484283,246830.23749411255,275828.76906569116,309201.95848327101,345491.10506062477,386431.41168407327,429679.43404047471,479494.81525580486,479492.11708275951,532973.43214559346,532971.90645729424,594242.99184651137,594242.12378745025,594240.21309148124,657330.55403479491,657333.33628649358,733459.55157455697,903207.24980379851,997638.38427291869,4903012.3604497416,5410409.0507606659,5960204.4099260177,6563589.7948885299,7214690.6565725189,7959611.7632092126,8774183.0092108212,9669455.7102782484,10625293.325410143,11698745.646443279,11698723.048801254,12879332.171978686,12879319.549453199,14210141.936650168,14210134.294340489,14210113.411927098,15695679.614826661,15695694.181197342,17321589.526796091
1.4311750912286022e-06,0.32726227412099268,14.359599654905324,37.389610159669473,77.120898658961522,77.052596805144873,139.43067135446927,139.37615209295649,139.30977501912366,231.03246029212204,230.9067240144696,230.82877794024446,357.60164598398649,357.62182505477824,527.69389395797248,1071.9438588440785,1457.1737981680888,1932.7156847549645,1932.5608649460355,2515.9380637533086,2515.8198322718345,3223.6084008028274,3223.504380678422,3223.3329876035336,4073.6758765085806,4073.8531626258991,5081.7854001962187,7842.095313671437,9474.9286459435134,11407.351275319703,13660.648740319157,16267.314346083942,19191.516428389361,22589.79413279656,26476.27581980262,30875.875504039344,35980.714270000724,41473.270651478902,47918.849170772446,54776.583697845024,54775.778771420948,62946.557598426683,62946.054963883376,72039.947228046483,72039.66000524041,72038.931329111074,82222.199995139497,82222.890692025918,93839.944345928379,120822.84243969832,136544.85107391907,154301.93197274554,174007.90062001225,195632.29277494256,219585.99255848583,246829.8038917876,275828.28732577956,309201.40506702138,345490.48010765936,386430.69683544815,429678.64625014376,479493.91839147569,479491.22022348375,532972.43386341864,532970.90817798127,594241.85160012473,594240.98354273103,594239.07285043446,657329.31310319842,657332.095349635,733458.11561646219,903205.44221132668,997636.40265146748,4903000.7745817658,5410396.0842922032,5960190.004441604,6563573.8106062878,7214673.0538336998,7959592.0689894268,8774161.0527503788,9669431.2604987845,10625266.419138672,11698715.798426036,11698693.200841807,12879299.076238684,12879286.453745719,14210104.935725,14210097.293435309,14210076.411076453,15695638.092154894,15695652.658486962,17321543.105453018
