r_bohr,rho_e_bohr3__Ni_qm1_mult2_ning2022,rho_e_bohr3__Ni_q0_mult3_nist,rho_e_bohr3__Ni_qp1_mult2_nist,rho_e_bohr3__Pd_qm1_mult2_ning2022,rho_e_bohr3__Pd_q0_mult1_nist,rho_e_bohr3__Pd_qp1_mult2_nist
1.0631819610293853,0.73662343884109505,0.70337837912276902,0.74546034407118289,1.1276516085990824,1.1343819729909326,1.1259547957354064
1.0791822610378106,0.68889907779960424,0.65653925961836834,0.69704392027553597,1.0780161783981541,1.0847720174858577,1.0759092335022173
1.0954233567046852,0.64372460963152578,0.61228688666892139,0.6511561872504138,1.0291386721409677,1.0358948808797834,1.0266173582981475
1.1119088718713845,0.6010269894420337,0.57054302286278191,0.60772756562107244,0.98113469119787355,0.9878667875424203,0.97819668142956706
1.1286424849160852,0.56073129293239787,0.53122756150022787,0.56668660435822238,0.9341114140893152,0.94079566072971421,0.93075624398561363
1.1456279295745189,0.5227607234557452,0.49425857507455861,0.52795995840399534,0.88816671251496127,0.89478022524733258,0.88439571771156122
1.1628689957730798,0.48703662665504976,0.45955237082195344,0.49147237516108011,0.84338847963344032,0.84990932242866291,0.83920471990012913
1.1803695304744499,0.45347853083357614,0.42702357087561515,0.45714670851029338,0.79985416152641453,0.80626142850726312,0.79526233334816698
1.1981334385359703,0.42200422754130074,0.39658523086789027,0.42490397532238899,0.75763048102361319,0.7639043656885407,0.75263682062910986
1.2161646835809299,0.39252990279295513,0.36814900675096213,0.3946634653056692,0.71677334142268478,0.72289519356663146,0.7113855202477668
1.234467288882948,0.36497032510419558,0.34162537539313315,0.36634291072413538,0.67732789613634425,0.68328026701672373,0.67155491070121309
1.2530453382636844,0.33923909237449346,0.31692391038600459,0.33985871826720893,0.63932876896426838,0.64509544534500829,0.63318082709372603
1.2719029770040613,0.31524893576851809,0.29395361067734171,0.31512626136595945,0.60280040854446537,0.60836643632324028,0.59628881377170917
1.2910444127691774,0.29291207532674479,0.2726232762985108,0.29206022771233253,0.56775755961556396,0.5731092577992758,0.56089459548486187
1.3104739165471619,0.2721406192022699,0.25284192271396944,0.27057501378446586,0.5342058330470093,0.53933079888759494,0.52700464887280185
1.3301958236021587,0.25284699625823071,0.23451922326492433,0.25058515590275454,0.50214235619795056,0.50702946233388801,0.49461685565270808
1.3502145344416294,0.23494441030351007,0.21756596784202775,0.23200578577847586,0.47155648507326065,0.47619586954052856,0.46372121876978467
1.370534515798238,0.21834730348371084,0.20189452528976609,0.21475309766501605,0.44243055997599656,0.44681360995466834,0.43430062298880473
1.3911603016265093,0.20297181623158894,0.18741929706625748,0.19874481403757616,0.41474068692003691,0.41886001706824327,0.40633162196256384
1.4120964941144669,0.18873623163825576,0.17405715027446417,0.18390063713627419,0.38845752796217914,0.39230695415746886,0.37978523470971365
1.4333477647105166,0.17556139303659646,0.16172781924302143,0.17014267461532548,0.36354708482485448,0.36712159408428224,0.35462773565538763
1.4549188551657846,0.16337108488536151,0.15035426625617448,0.15739582884242576,0.33997146168090103,0.34326717896652437,0.33082142390497127
1.4768145785921187,0.15209236859995429,0.13986299370165159,0.14558814098101724,0.31768959471993996,0.32070374725777528,0.30832535919312232
1.4990398205360367,0.14165586669529195,0.13018430171928946,0.13465108276337456,0.29665793806112006,0.29938881771185671,0.28709605392489951
1.521599540068834,0.1319959904012083,0.12125248730151388,0.12451979073543562,0.27683109766060643,0.27927802178316458,0.26708811284356027
1.5444987708930769,0.12305110771075616,0.11300598264475845,0.11513323964998759,0.25816240701947651,0.26032567816820912,0.24825481405392391
1.5677426224657687,0.11476365057147542,0.1053874323207543,0.10643435354311771,0.24060444066147152,0.24248530535922835,0.23054862733211884
1.5913362811384202,0.10708016158863157,0.098343710485994884,0.098370054803366302,0.22410946345320498,0.22571007019058881,0.21392166779300897
1.6152850113142538,0.09995128214831972,0.091825880846806138,0.090891253198195313,0.20862981581725212,0.20995317234798516,0.19832608499890508
1.639594156622846,0.093331685266008102,0.085789103426080301,0.083952778330671413,0.19411823668187583,0.19516816661956593,0.18371438941631796
1.6642691411124497,0.087179957705939032,0.080192493321543976,0.07751326033786804,0.1805281275689038,0.18130922624508236,0.17003971970866127
1.6893154704602324,0.081458436983649962,0.074998937592979348,0.071534964790686412,0.16781376250231178,0.16833135202171179,0.15725605564947204
1.7147387332007553,0.076133009742368557,0.070174877156683024,0.065983588692598932,0.15593044939573372,0.15619053282331724,0.14531838242321179
1.7405446019729407,0.071172878668108702,0.065690061089454008,0.060828025182755874,0.14483464923271278,0.14484386386736076,0.13418281273386198
1.7667388347857775,0.066550305561657891,0.061517281041893294,0.056040105008761311,0.13448405968877192,0.13424962941869056,0.12380667346511511
1.7933272763031056,0.062240338403955126,0.057632093524298315,0.051594323031543779,0.12483766987397474,0.12436735666518409,0.11414856364529102
1.8203158591477173,0.058220530224700688,0.054012537654880441,0.047467557950577333,0.11585579262717594,0.11515784726410412,0.10516839019496718
1.8477106052251038,0.054470657309666923,0.050638855553008594,0.043638793092459986,0.10750008030880882,0.10658319257926571,0.096827387417644725
1.8755176270670908,0.05097244376728681,0.047493221932417493,0.040088845501121906,0.099733529367512203,0.098606777956854824,0.0890881254853986
1.9037431291957241,0.047709298738373693,0.044559488623888865,0.036800109727949386,0.092520478152118849,0.091193280576856675,0.081914512329857803
1.9323934095076829,0.044666071605270044,0.041822948767878933,0.033756321682226351,0.085826601561522525,0.08430866452495428,0.075271792433685841
1.9614748606794941,0.041828829480716458,0.039270124308906529,0.030942346715607617,0.079618905225333061,0.077920175811888565,0.069126545086266103
1.9909939715939284,0.039184660084067797,0.036888579247144483,0.02834399483728579,0.073865721037077267,0.071996339173982515,0.063446683771102699
2.0209573287878606,0.036721501901059023,0.034666759915188916,0.025947864653121051,0.068536705059696529,0.066506957662083796,0.058201457534351138
2.0513716179218893,0.034428002332940619,0.032593862406700792,0.023741216357280055,0.063602838120469712,0.06142311529861616,0.053361454475795503
2.0822436252721044,0.032293403428815502,0.030659726242332298,0.021711872940190651,0.059036428828636106,0.056717182475034753,0.048898606925910172
2.1135802392443042,0.030307453811973119,0.028854752463342168,0.019848147764906999,0.054811118292749511,0.052362823285417609,0.044786197434547557
2.1453884519109727,0.028460344596956885,0.027169843629835912,0.01813879584621246,0.050901885485679435,0.048335003647349939,0.040998864397386509
2.1776753605714116,0.026742666475944955,0.025596362690630974,0.016572985569189558,0.047285051995629865,0.04460999884243548,0.03751260597682872
2.2104481693353626,0.025145384743205369,0.024126107392895758,0.015140287216816012,0.043938284799258015,0.041165399004264018,0.034304780920370252
2.2437141907304174,0.023659828822825291,0.022751296805267454,0.013830674533879267,0.040840595683216241,0.03798011107714043,0.031354104924414788
2.2774808473336621,0.022277692852354283,0.021464566618704016,0.012634535617477604,0.037972336008197001,0.035034355849170265,0.028640641317090501
2.3117556734278697,0.020991044027438264,0.020258970135252651,0.011542689661552228,0.035315185641089458,0.032309658813960002,0.026145785022896724
2.3465463166825882,0.019792335696268287,0.019127982219555598,0.0105464064552943,0.032852135064281328,0.029788833823159298,0.023852239009708232
2.3818605398605568,0.018674422569989489,0.01806550393118201,0.009637425999970993,0.030567459896730625,0.027455958745998855,0.021743982691767576
2.4177062225498109,0.017630575847822641,0.017065866037789097,0.0088079761226616329,0.028446687320976601,0.025296342641727122,0.019806232059559004
2.4540913629218122,0.016654496507858541,0.016123830092926145,0.0080507864888494617,0.026476554196133564,0.023296484266688282,0.018025391618655288
2.4910240795160736,0.0157403254557925,0.015234586217025187,0.0073590979151211969,0.024644956941060926,0.021444022069537792,0.016388998534730206
2.5285126130516482,0.014882649630674863,0.014393747122287883,0.0067266663326656121,0.02294089358493296,0.019727676164359137,0.014885659690283782
2.5665653282658369,0.014076503523176163,0.013597338256548082,0.0061477611349051702,0.021354398692950076,0.018137183099119158,0.013504982648442895
2.6051907157806045,0.013317365859723415,0.012841784200795216,0.0056171579502766224,0.01987647216957808,0.016663224541300932,0.012237501777595848
2.6443973939970924,0.012601151443903618,0.01212389164035815,0.0051301261136073662,0.018499003205620868,0.015297351268026952,0.011074601004121817
2.6841941110185941,0.011924198329034403,0.011440829347297054,0.0046824112727836681,0.017214690853278043,0.014031904058956008,0.010008434815963595
2.724589746602514,0.011283250630905923,0.010790105672181256,0.0042702136720180906,0.016016962870707915,0.012859933232668624,0.009031849225835064
2.7655933141417064,0.010675437387551907,0.010169544060420537,0.0038901627119737377,0.014899894562639585,0.011775118630221374,0.0081383044111456998
2.8072139626755837,0.010098247943903802,0.0095772570955191191,0.003539288413724603,0.013858129348350448,0.010771691826603926,0.0073218006743356982
2.8494609789315364,0.0095495043925171476,0.0090116195418924183,0.0032149904202599267,0.012886802710162341,0.0098443622411451097,0.0065768092137071191
2.8923437893970774,0.0090273316441670925,0.0084712408238793342,0.0029150051657673599,0.011981471017702094,0.0089882486268094957,0.0058982089682820069
2.935871962423124,0.008530125738069513,0.0079549373429596421,0.0026373718358575536,0.011138046494616048,0.0081988171571404349,0.0052812305135812206
2.9800552103589779,0.0080565210319440035,0.0074617050063580954,0.0023803977344460259,0.010352739309655728,0.0074718270149616208,0.0047214076561466487
3.024903391719437,0.007605356935667433,0.0069906923184924214,0.0021426236653040599,0.0096220074516269703,0.0068032840393858016,0.0042145370241457279
3.0704265133844744,0.0071756448655439717,0.0065411743708096853,0.00192278992599428,0.0089425147086404054,0.0061894026298381748,0.0037566456020714585
3.1166347328320678,0.0067665360949381997,0.0061125280523397834,0.0017198034951537164,0.0083110967380271121,0.0056265757604436247,0.0033439658315237131
3.1635383604046328,0.0063772911568871875,0.0057042087887282534,0.0015327069665024263,0.0077247349044689663,0.005111352646134661,0.0029729176170865176
3.211147861609513,0.0060072514119364432,0.0053157290974772077,0.0013606497406240476,0.0071805372975484597,0.0046404233404515518,0.0026400963520815703
3.2594738594541521,0.0056558133280964606,0.0049466392182229589,0.0012028619258536754,0.0066757261288946778,0.0042106093465427517,0.0023422659238847817
3.3085271368163691,0.0053224059298652929,0.0045965100369951602,0.0010586313217243056,0.0062076305610660179,0.0038188591939735416,0.0020763555770232926
3.3583186388503421,0.0050064717623342333,0.004264918472001002,0.00092728376365474815,0.0057736839375222646,0.0034622478754258658,0.0018394595029531812
3.4088594754287445,0.0047074515892352488,0.0039514354267010283,0.00080816699923639775,0.0053714243626979841,0.0031379790446910108,0.0016288380814177036
3.4601609236216837,0.0044247729068278415,0.0036556163463997808,0.00070063814961589038,0.0049984976162019109,0.0028433889415451141,0.0014419198084271666
3.5122344302129473,0.0041578422162770537,0.0033769943410116134,0.00060405469026782871,0.0046526614653119771,0.0025759511180474658,0.0012763030960718652
3.5650916142540661,0.0039060408635148971,0.0031150757634630282,0.00051776877060497062,0.0043317905531500053,0.0023332811806931839,0.0011297573040446466
3.6187442696568626,0.0036687241350171857,0.0028693380648759804,0.00044112458791222995,0.0040338811736424637,0.0021131409196108279,0.0010002225464782158
3.6732043678250248,0.0034452231969601911,0.0026392296883990321,0.00037345844375104596,0.0037570553867295044,0.0019134413565715419,0.00088580799649170595
3.7284840603252194,0.0032348493888046219,0.002424171716699894,0.00031410104470402207,0.003499564068025522,0.0017322443969397406,0.00078478857314826476
3.7845956815984652,0.003036900333582785,0.0022235609560390486,0.00026238156693865841,0.0032597886182731879,0.0015677629085006288,0.00069560003293436942
3.841551751712311,0.0028506673071403573,0.0020367741236512814,0.0002176329866239737,0.0030362411740367753,0.0014183591669662901,0.00061683259536476247
3.8993649791543721,0.0026754433164627917,0.0018631728048028931,0.00017919818506842718,0.0028275632592295267,0.0012825417014015591,0.00054722330817711176
3.9580482636679672,0.0025105313704383335,0.0017021088602109493,0.00014643636636168478,0.0026325228965742445,0.0011589606428798905,0.00048564740299573018
4.0176146991304327,0.0023552524810330792,0.0015529299914606252,0.00011872937286469567,0.0024500102600107099,0.0010464017284152268,0.00043110891078549101
4.0780775764746888,0.0022089530039640102,0.0014149852089500609,9.548754580925416e-05,0.0022790319955966675,0.00094377914296207876,0.00038273080289604031
4.1394503866548416,0.0020710110101077464,0.0012876299906837609,7.6154849781768434e-05,0.0021187043723749702,0.00085012739900033971,0.0003397449037961524
4.2017468236564079,0.0019408414665217444,0.0011702309677859913,6.0213056131973948e-05,0.0019682454487989576,0.00076459245989343077,0.00030148179156298663
4.2649807875517869,0.0018179000937890652,0.0010621700209130966,4.7184856768777412e-05,0.0018269664570267708,0.00068642231330439145,0.00026736086713806655
4.329166387601771,0.0017016858497125036,0.00096284771813677299,3.6635852303826132e-05,0.0016942626184636182,0.00061495719713523626,0.00023688073766149083
4.394317945403742,0.0015917420642668494,0.00087168606714195952,2.8175423714252965e-05,0.0015696036103375892,0.00054961967441720426,0.00020961002603386888
4.4604499980871708,0.0014876563142039402,0.00078813059106767869,2.1456552089136295e-05,0.0014525239051084689,0.00048990474607480891,0.00018517869017215156
4.5275773015572804,0.0013890591758452368,0.00071165176692808093,1.6174694953765136e-05,0.0013426132018465138,0.00043537018148124347,0.00016326991201110077
4.5957148337875235,0.001295622030453508,0.00064174588775859991,1.206585935723865e-05,0.0012395071607854474,0.00038562723564847907,0.00014361259800446311
4.6648777981615384,0.0012070541181532621,0.00057793542442706436,8.904031393752945e-06,0.0011428786384130884,0.00034033190794278512,0.00012597451888187374
4.7350816268654707,0.0011230990445029747,0.00051976897086505327,6.4981298384559702e-06,0.0010524296002946466,0.00029917687962732238,0.00011015610553852151
4.8063419843313513,0.0010435309400210369,0.00046682085809741285,4.6886494131172521e-06,0.00096788386232859536,0.00026188424584441919,9.5984908912347426e-05
4.878674770732216,0.00096815045923865587,0.00041869051891592758,3.3441485661046307e-06,0.00088898077885520401,0.00022819913185798661,8.3310723424059576e-05
4.9520961255299056,0.00089678078451462754,0.00037500167754630196,2.3577195193327129e-06,0.00081546995909234188,0.00019788425401545662,7.2001365212721587e-05
5.0266224310762508,0.00082926377334065281,0.0003354014284372885,1.6435567617680065e-06,0.0007471070533984661,0.00017071545401092152,6.1939087575611454e-05
5.1022703162683856,0.00076545635858054598,0.00029955925655879669,1.1337161656342984e-06,0.00068365060987508105,0.00014647820210649182,5.3017606687904861e-05
5.1790566602591399,0.00070522728121091643,0.00026716603942134927,7.7513230571476365e-07,0.00062485996203319081,0.00012496503272690592,4.5139701141533229e-05
5.2569985962232773,0.00064845420653413628,0.00023793305934020041,5.2693794247765986e-07,0.0005704940718559994,0.00010597384608114287,3.8215339642243908e-05
5.3361135151803323,0.00059502124898494469,0.00021159104397220827,3.5810821966527028e-07,0.00052031122156443463,8.9306983857026219e-05,3.2160282990439876e-05
5.4164190698750554,0.00054481690857886335,0.000187889244335728,2.4543379309467154e-07,0.00047406942330494375,7.4770966958348208e-05,2.6895099887981078e-05
5.4979331787162611,0.00049773240434164174,0.00016659455264458179,1.7181234943463277e-07,0.00043152739987584101,6.217676966389453e-05,2.23445316926179e-05
5.5806740297748725,0.00045366037689307278,0.00014749065740517586,1.2483695266206872e-07,0.00039244598194046508,5.1340497942314897e-05,1.843713933326616e-05
5.6646600848422111,0.00041249392356723636,0.00013037723023122982,9.5652244498313242e-08,0.00035658976779599799,4.2084339902741558e-05,1.5105166330122757e-05
5.7499100835493673,0.00037412592459730567,0.00011506913748685944,7.8045372957745574e-08,0.00032372889998416446,3.4237662970440825e-05,1.2284555134510917e-05
5.8364430475484772,0.00033844861735606805,0.00010139566985745499,6.7737128497025362e-08,0.00029364082770212815,2.7638144426531744e-05,9.9150595134719999e-06
5.9242782847570128,0.00030535337670719307,8.919978391322517e-05,6.183954811635745e-08,0.00026611194363533618,2.2132838231886104e-05,7.9404029968987304e-06
6.0134353936659473,0.00027473066245263273,7.833735131809936e-05,5.8448605484922795e-08,0.00024093900684388146,1.7579100194764183e-05,6.3084419255595991e-06
6.1039342677126616,0.00024647009896744328,6.8676413224149794e-05,5.6343976163877162e-08,0.00021793028800233544,1.3845314124215328e-05,4.9713007937180433e-06
6.1957950997197715,0.00022046065679423213,6.0096439309399285e-05,5.4771759914131465e-08,0.00019690639801539029,1.0811382288953496e-05,3.8854567946780644e-06
6.2890383864006818,0.00019659091074185502,5.2487592659968662e-05,5.3290059739218e-08,0.00017770078438938166,8.3689630830216526e-06,3.0117592387325732e-06
6.383684932933023,0.00017474935353974292,4.5750003127989147e-05,5.166116480867698e-08,0.0001601599005734937,6.4214563143764943e-06,2.3153774029194296e-06
6.4797558576007983,0.00015482474810716288,3.9793052839565273e-05,4.977756561556941e-08,0.00014414307094098904,4.8837512685124782e-06,1.7656770865774912e-06
6.5772725965064973,0.000136706504880993,3.453467816028336e-05,4.7612035576956794e-08,0.00012952208762808678,3.6817642156699869e-06,1.3360315009398666e-06
6.6762569083541177,0.00012028507337095455,2.9900692668654684e-05,4.5184505102249339e-08,0.00011618058486837286,2.7518001491105489e-06,1.0035760439525754e-06
6.7767308793040772,0.00010545233920805069,2.5824135587888934e-05,4.2540445108338064e-08,0.00010401324182035977,2.0397783220952428e-06,7.4891903295232311e-07
6.8787169279012792,9.2102019494965355e-05,2.2244649747389134e-05,3.9737014217080507e-08,9.29248664926514e-05,1.5003628495618478e-06,5.5582169980311257e-07
6.9822378100773568,8.0130050355818047e-05,1.9107892557547198e-05,3.6834373066136174e-08,8.2829411719563393e-05,1.096038666058487e-06,4.1086086853854936e-07
7.0873166242280794,6.9434961325021336e-05,1.6364982753679282e-05,3.389040219068412e-08,7.3648969852084219e-05,7.9616999564315317e-07,3.0308694652206509e-07
7.1939768163672877,5.9918231716655742e-05,1.3971984859931139e-05,3.0957646287380589e-08,6.5312786595528175e-05,5.7607375680963873e-07,2.2368839700348069e-07
7.3022421853583923,5.148462447219763e-05,1.1889432495345693e-05,2.8081709114123299e-08,5.7756326949773753e-05,4.1613456826353213e-07,1.6567195402757894e-07
7.4121368882244836,4.404249327605532e-05,1.0081890835553254e-05,2.5300591241939729e-08,5.0920418158044073e-05,3.0098177988905688e-07,1.2356570491755788e-07
7.5236854455384794,3.7504059019249583e-05,8.5175577885402166e-06,2.2644637905523718e-08,4.4750486537839826e-05,2.1874270452131032e-07,9.3149989032961649e-08
7.636912746894386,3.178565202900038e-05,7.1679027666840042e-06,2.0136876734543349e-08,3.9195897541054994e-05,1.603803614627431e-07,7.1218997418549988e-08
7.7518440564607829,2.6807916897145925e-05,6.0073413571135897e-06,1.7793597018658459e-08,3.4209401736849025e-05,1.19118854835847e-07,5.5374120677001144e-08
7.8685050186180003,2.2495977250075683e-05,5.0129437195570197e-06,1.562506834910153e-08,2.9746683872050568e-05,8.9955189558839461e-08,4.3848556781175687e-08
7.9869216636801417,1.8779558411327253e-05,4.1641741809371698e-06,1.3636326838484789e-08,2.576600786053927e-05,6.9252968332925037e-08,3.5361494322481332e-08
8.1071204137030843,1.5593066608264631e-05,3.442659250264026e-06,1.1827977849287115e-08,2.2227947498749428e-05,5.4411022020710277e-08,2.8999335179225546e-08
8.2291280883800226,1.2875624150445775e-05,2.8319811430476605e-06,1.0196978999406933e-08,1.9095190825451401e-05,4.3598541045525594e-08,2.4120893001425107e-08
8.3529719110257297,1.057106083639367e-05,2.3174938751169051e-06,8.7373783230654555e-09,1.6332405202434061e-05,3.5547584147550514e-08,2.0283260553610365e-08
8.4786795146507554,8.6278626992137635e-06,1.8861590516991544e-06,7.4409910553001911e-09,1.3906150210569168e-05,2.9393799033580853e-08,1.7185028512117553e-08
8.606278948127164,6.9990800484245169e-06,1.5263986263808525e-06,6.298005243230523e-09,1.1784826137353871e-05,2.4556640269943071e-08,1.4623704562662124e-08
8.7357986824470562,5.6421975728590168e-06,1.2279621212649278e-06,5.2975116452095154e-09,9.9386469833523842e-06,2.0651158900971927e-08,1.2464469172875448e-08
8.8672676170751661,4.5189700056845354e-06,9.8180606770267011e-07,4.4279573999681185e-09,8.3396283581577636e-06,1.7424425897207616e-08,1.061776294679883e-08
9.0007150863971894,3.5952274883202518e-06,7.7998372893027543e-07,3.6775259135547715e-09,6.9615822198253484e-06,1.4710720118148422e-08,9.0235877261790797e-09
9.1361708662650845,2.8406552805319013e-06,6.1554348426827847e-07,3.0344474826771696e-09,5.7801120144410667e-06,1.2400669716635464e-08,7.6407867417956648e-09
9.2736651806408723,2.22855283022679e-06,4.8243457258157693e-07,2.4872465015837868e-09,4.7726033056203943e-06,1.042051928538942e-08,6.4399249267918781e-09
9.4132287083405668,1.7355774263019461e-06,3.7541919549921787e-07,2.0249318322836728e-09,3.9182063878218765e-06,8.7185636975664513e-09,5.3987046595873345e-09
9.5548925898792856,1.3414777065811438e-06,2.899902559376518e-07,1.6371371914598213e-09,3.1978086179489513e-06,7.2565245153387698e-09,4.4991178918914659e-09
9.6986884344196937,1.0288221832644609e-06,2.2229424520973008e-07,1.3142183445952481e-09,2.593995261927253e-06,6.0042431641180376e-09,3.725751837037251e-09
9.8446483268248564,7.8272769055551089e-07,1.6905898616941308e-07,1.0473136037666013e-09,2.0909985359913346e-06,4.9365352174254899e-09,3.0648352132494788e-09
9.9928048348172691,5.9059226985039527e-07,1.2752608750370484e-07,8.2837368595588245e-10,1.6746352345197495e-06,4.0314073926322467e-09,2.5037409959107989e-09
10.143191016245588,4.418365090977452e-07,9.538806566529973e-08,6.5016646971930001e-10,1.3322338907418203e-06,3.2691017014293763e-09,2.0307564241353976e-09
10.295840426460899,3.2765677063122499e-07,7.07301490296e-08,5.0626163751325968e-10,1.0525528289403822e-06,2.6316185601479618e-09,1.6349984821621092e-09
10.45078712580364,2.4079310424732161e-07,5.1976798863794324e-08,3.9099964098261932e-10,8.2569075264995761e-07,2.1025000878986191e-09,1.3063995860327061e-09
10.608065687203558,1.7531397853133305e-07,3.7842970386601746e-08,2.9944889635555699e-10,6.4299168790527011e-07,1.6667414307221712e-09,1.0357192269644059e-09
10.767711203893855,1.2641930146403029e-07,2.7290102236607981e-08,2.2735461653203714e-10,4.9694617801952916e-07,1.3107540516254816e-09,8.1455731027084368e-10
10.929759297241462,9.0262566797163042e-08,1.9486771944958288e-08,1.7108221882361036e-10,3.8109061999826719e-07,1.0223400392748333e-09,6.3535733042847342e-10
11.094246124695134,6.3792377588126167e-08,1.3773896066206039e-08,1.2755781219508977e-10,2.8990655531311677e-07,7.9065765258974897e-10,4.9139488887586327e-10
11.261208387853326,4.461308014192754e-08,9.6342931819626663e-09,9.4207863252218863e-11,2.1872159186879583e-07,6.0617052681322048e-10,3.7675119924769256e-10
11.43068334065312,3.0863802889026175e-08,6.6663716265984187e-09,6.8899763991005647e-11,1.6361345199330436e-07,4.6057961991073805e-10,2.8627336608447259e-10
11.602708797682769,2.1114842678566396e-08,4.561655717808546e-09,4.9884675142234511e-11,1.2131842547889298e-07,3.4674030538941223e-10,2.1552417383170327e-10
11.777323142619146,1.4280077790167122e-08,3.0858273274605772e-09,3.5743696637488134e-11,8.9145269204558025e-08,2.585684256147449e-10,1.6072439142438741e-10
11.954565336792216,9.5439102892989287e-09,2.062935270481595e-09,2.533812222731736e-11,6.4895347310807372e-08,1.9093946431868479e-10,1.186904928774868e-10
12.134474927878349,6.301143932863023e-09,1.362413491607138e-09,1.7764270319067991e-11,4.6789559108759837e-08,1.395847811434885e-10,8.6770397642481565e-11
12.317092058724686,4.1081784397580905e-09,8.8854967198755513e-10,1.2313149698714364e-11,3.3402365563970522e-08,1.0098836117821214e-10,6.2779449874538642e-11
12.502457476305864,2.6439353023915922e-09,5.7205719764563958e-10,8.4350187882751032e-12,2.3603007495453482e-08,7.2286927815836302e-11,4.4938441676674661e-11
12.690612540815977,1.6790120702261258e-09,3.6342347991801856e-10,5.7087316556550059e-12,1.6503816028679951e-08,5.1175635534822703e-11,3.1815074992867616e-11
12.881599234897148,1.0516786298070187e-09,2.2773419925580292e-10,3.815633358741521e-12,1.1415352901815915e-08,3.5820949020872117e-11,2.2269869517588241e-11
13.075460173007025,6.4946844966510864e-10,1.4070392933684354e-10,2.5176704523399065e-12,7.8079875746400326e-09,2.4781754094793585e-11,1.540717170648637e-11
13.272238610927205,3.9526923716503775e-10,8.5676696299369796e-11,1.6393175401948243e-12,5.2794204958135749e-09,1.6939250360379324e-11,1.0531610272016658e-11
13.471978455415002,2.3697174464720264e-10,5.1393506312490661e-11,1.0528845012031772e-12,3.527596427788618e-09,1.1435754461196718e-11,7.1100809832973826e-12
13.674724273999976,1.3988517101322967e-10,3.0356238890903142e-11,6.6675753015671923e-13,2.3284160690004285e-09,7.622200472595431e-12,4.7391302505361132e-12
13.880521304928388,8.1267235962843152e-11,1.7647428879706181e-11,4.1613595342946489e-13,1.5176449080484058e-09,5.0138603312597995e-12,3.1174427135779476e-12
14.089415467257064,4.6442880395449284e-11,1.0092589534604086e-11,2.5585123958097677e-13,9.7643110200030889e-10,3.2536189133428835e-12,2.0230206824226277e-12
14.301453371099218,2.6095622129022144e-11,5.6754411248302706e-12,1.5489014078331632e-13,6.1987460012059804e-10,2.0820190851095421e-12,1.2945688386122656e-12
14.516682328024411,1.4409194790930091e-11,3.1365682196614507e-12,9.2286234747911742e-14,3.8813307445183726e-10,1.3132331787214838e-12,8.165607570723766e-13
14.7351503616153,7.8146144557315439e-12,1.7027238858920163e-12,5.4089590775123995e-14,2.3960202142379898e-10,8.1610880022631595e-13,5.0745827666631339e-13
14.95690621818272,4.1604164576795235e-12,9.0748255920764623e-13,3.1169825962521283e-14,1.4576265136251832e-10,4.994678616453571e-13,3.1057382448581803e-13
15.181999377642551,2.1731329925669653e-12,4.7457072944815605e-13,1.7651136083815698e-14,8.7348464315988868e-11,3.0089750218237209e-13,1.8710280548420714e-13
15.410480064556022,1.1130328316648452e-12,2.4338287945195599e-13,9.8173763405250391e-15,5.1536979289840266e-11,1.7835008963072122e-13,1.1090186493255162e-13
15.642399259336207,5.5865882404224258e-13,1.2233678538800153e-13,5.3599727836064059e-15,2.9924902134524348e-11,1.0395794361250861e-13,6.4643724839817964e-14
15.877808709623174,2.7462495855939904e-13,6.0234779818639247e-14,2.8709574560895176e-15,1.7091722499879379e-11,5.9559499032786254e-14,3.7035845851861239e-14
16.116760941830279,1.321351289277159e-13,2.9033526584436809e-14,1.5077633422836082e-15,9.5975653326136163e-12,3.3521708088188086e-14,2.0844873337065178e-14
16.359309272864486,6.2187680613739665e-14,1.3691378889033894e-14,7.7592441825712433e-16,5.2958383937096166e-12,1.8524600966484596e-14,1.1519223542329983e-14
16.605507822022535,2.8609710968171008e-14,6.3127135778772393e-15,3.9103456631864518e-16,2.8699626470511915e-12,1.0045648920123194e-14,6.2467321207584882e-15
16.855411523066678,1.2857402568115595e-14,2.843982975927489e-15,1.9285989234551472e-16,1.5266803749462005e-12,5.3427524087052148e-15,3.3223071071456384e-15
17.109076136481878,5.6405776370239042e-15,1.2511072741930166e-15,9.3027834009196879e-17,7.9671986283476943e-13,2.7851848058176148e-15,1.7319201326168113e-15
17.366558261917536,2.4138854424735447e-15,5.3706611192231931e-16,4.3856369056630813e-17,4.076586646460386e-13,1.4222671063301917e-15,8.8440945886863561e-16
17.627915350816387,1.0069708542218074e-15,2.2481757055700045e-16,2.0192815799822935e-17,2.0439084912600375e-13,7.1100850139355096e-16,4.4212451982842635e-16
17.893205719233755,4.0916744486292069e-16,9.1706633629411966e-17,9.0738597893206654e-18,1.0035345021860446e-13,3.4774027586894651e-16,2.1623280994775379e-16
18.162488560849141,1.6182229474148236e-16,3.6427844467337674e-17,3.9764480291679174e-18,4.8220698801384453e-14,1.6627747171243862e-16,1.0339414873263563e-16
18.435823960174211,6.2243003374518162e-17,1.4080521129587952e-17,1.6981420199504455e-18,2.2661095698786949e-14,7.7680674608055977e-17,4.8302611832834289e-17
18.713272905959276,2.3265493898999007e-17,5.2922896077581328e-18,7.0613142414973886e-19,1.0408347787723612e-14,3.5431350032077569e-17,2.2031267664716885e-17
